B,Delta,h,tau_sf_inv,tau_so_inv,Sigma_D_D,Sigma_D_h,Sigma_D_tsf,Sigma_D_tso,Sigma_h_h,Sigma_h_tsf,Sigma_h_tso,Sigma_tsf_tsf,Sigma_tsf_tso,Sigma_tso_tso,x_N,G_N,Sigma_GN,Gamma,Sigma_Gamma,T
-147.5,0.3362702841586524,0.2149494643082268,0.0683093635257845,8.351842181505536e-17,1.1435606308050935e-05,-5.386632504712674e-06,8.368512015534499e-06,-3.237428020693129e-05,6.940890398312683e-06,-3.801935801549618e-06,2.565791253872192e-05,1.3332855100500513e-05,-1.9948306450867184e-05,0.0001443172382452,0.2857593074351933,0.21999654400754287,0.020202156093706736,1e-06,0.0,0.0034468
-145.0,0.3421847804191192,0.2146381161712864,0.0737610074744796,1.3220994567524033e-16,1.0613975605881756e-05,-4.736360859344449e-06,8.187349950315508e-06,-2.91493398945507e-05,6.153763710499687e-06,-3.831306693238805e-06,2.251225412715512e-05,1.2862796157496306e-05,-1.9002970426900217e-05,0.0001265533084048,0.2502309397792363,0.21999654400754287,0.020202156093706736,1e-06,0.0,0.0034468
-142.5,0.3393227818584373,0.2130711256333313,0.0724493397805593,7.796228838878686e-17,1.187079295368242e-05,-5.210012552872971e-06,9.224954566150549e-06,-3.21300332328628e-05,6.731073114499272e-06,-4.320460014490385e-06,2.4240268971600616e-05,1.4472723375972192e-05,-2.159410596407497e-05,0.0001367396291355,0.2393213373200194,0.21999654400754287,0.020202156093706736,1e-06,0.0,0.0034468
-140.0,0.3433505653766865,0.2135454292770643,0.0803209049245011,2.0477639693413334e-17,1.0366758985314534e-05,-4.614871411768137e-06,8.052587117885876e-06,-2.882622661242732e-05,6.201774568038727e-06,-3.576802037104313e-06,2.2833110208509148e-05,1.3581521580568536e-05,-1.8938411902007003e-05,0.0001317497212331,0.2384824078988169,0.21999654400754287,0.020202156093706736,1e-06,0.0,0.0034468
-137.5,0.3428502017865228,0.2125051553670399,0.0826986066857382,1.464192737336752e-12,1.0192028459238733e-05,-4.479370958346192e-06,7.97250960197296e-06,-2.808471002602117e-05,6.10648800737212e-06,-3.45959653823788e-06,2.221284507012784e-05,1.3842232003472391e-05,-1.882352324370506e-05,0.0001292354295973,0.2162419782779892,0.21999654400754287,0.020202156093706736,1e-06,0.0,0.0034468
-135.0,0.3392095448727136,0.209005306130969,0.0773254667410695,1.2684812859536837e-18,8.935310212597314e-06,-3.874245233824426e-06,7.136495431839754e-06,-2.4728802228819467e-05,5.077070567887312e-06,-3.372297397627876e-06,1.9047541983715824e-05,1.1331309974230829e-05,-1.6804684861217667e-05,0.0001109136394971,0.1955421281397335,0.21999654400754287,0.020202156093706736,1e-06,0.0,0.0034468
-132.5,0.3431501284237829,0.2096018237754809,0.0804651534846898,1.1464248712808278e-15,1.0011641740307516e-05,-4.366316235711294e-06,8.021467489612525e-06,-2.7704315382429307e-05,5.793577359365625e-06,-3.797671259440462e-06,2.1708709963389825e-05,1.2725361128253733e-05,-1.842862310662309e-05,0.000124168219823,0.1865896365540349,0.21999654400754287,0.020202156093706736,1e-06,0.0,0.0034468
-130.0,0.3409339752125076,0.2083222739645928,0.0811857660027811,6.735502970090176e-14,6.916620096996467e-06,-3.1383732495523296e-06,5.670360944349598e-06,-1.97507235835312e-05,3.896248247695651e-06,-2.9527243473120533e-06,1.4845434991991498e-05,8.699368715082281e-06,-1.496926458104464e-05,8.61508000584148e-05,0.1759592861259318,0.21999654400754287,0.020202156093706736,1e-06,0.0,0.0034468
-127.5,0.338447784933247,0.2091807764434911,0.0736937785119258,1.3240906789209304e-14,8.307318287357693e-06,-3.832798078416529e-06,6.3833759613466695e-06,-2.379916294252617e-05,4.925041181301924e-06,-3.107249695352963e-06,1.9029210326708744e-05,9.678084718973916e-06,-1.477756763325688e-05,0.0001075855397493,0.1614123672950679,0.21999654400754287,0.020202156093706736,1e-06,0.0,0.0034468
-125.0,0.3401881636856443,0.2052650749896059,0.0820050801543678,4.781881461835898e-15,8.074577805142812e-06,-3.3447597417336382e-06,6.704717145833919e-06,-2.161599170130548e-05,4.442120017965696e-06,-3.2127644484228543e-06,1.6189979143447823e-05,1.0632919726338792e-05,-1.5510190213447734e-05,9.345843166411516e-05,0.1449083375906858,0.21999654400754287,0.020202156093706736,1e-06,0.0,0.0034468
-122.5,0.3420559951513537,0.2052806096337586,0.0841389015264922,1.671961313554138e-11,8.388253254643692e-06,-3.785077422079605e-06,6.6346540657310825e-06,-2.3760656538258342e-05,5.054230377760906e-06,-3.107205562429156e-06,1.9161622735205875e-05,1.0668623526451e-05,-1.4862136385495672e-05,0.0001075930977752,0.1367947754261901,0.21999654400754287,0.020202156093706736,1e-06,0.0,0.0034468
-120.0,0.3406439827374617,0.2023806836485372,0.0854945796435037,5.2379283703629725e-14,7.493082669422325e-06,-3.25752666959093e-06,6.164977413849587e-06,-2.121876600714172e-05,4.377160411283878e-06,-2.9805280646348764e-06,1.701814919959785e-05,9.775972180629884e-06,-1.4185740798251066e-05,9.927698880786992e-05,0.132178903617784,0.21999654400754287,0.020202156093706736,1e-06,0.0,0.0034468
-117.5,0.3389838154565511,0.2005294819106807,0.0821826769765913,5.820959389758592e-14,7.395595139513943e-06,-3.2914514954979432e-06,5.976052489351585e-06,-2.1167941074131744e-05,4.326864788001831e-06,-3.021784069826947e-06,1.7121170232999972e-05,8.914936099571647e-06,-1.3495659653523905e-05,9.855272471147344e-05,0.1242061407967064,0.21999654400754287,0.020202156093706736,1e-06,0.0,0.0034468
-115.0,0.3367638307546546,0.2001062866252996,0.0796780849364093,1.3219537814880308e-14,6.498984803506323e-06,-2.789750532052424e-06,5.318934467309134e-06,-1.790404821332136e-05,3.624192534437993e-06,-2.7086387071839346e-06,1.3828581308172284e-05,7.837456065729803e-06,-1.2033315036099589e-05,7.901901838692089e-05,0.1267241023881753,0.21999654400754287,0.020202156093706736,1e-06,0.0,0.0034468
-112.5,0.3400261647359249,0.1994919353603295,0.0838680745018523,1.2662245835255447e-10,7.157501225944273e-06,-3.1701823836456126e-06,5.814639134820496e-06,-2.046634558536601e-05,4.183551409049021e-06,-2.967863057703067e-06,1.6616674887468608e-05,8.601209371057166e-06,-1.3011233318582848e-05,9.578063210495088e-05,0.1053238928491983,0.21999654400754287,0.020202156093706736,1e-06,0.0,0.0034468
-110.0,0.337850325737884,0.1970049584491519,0.0841243309932739,6.39490561004228e-05,6.747555802829866e-06,-2.820714378551056e-06,5.823305512861032e-06,-1.920053174904924e-05,3.65786158574812e-06,-3.152047681811318e-06,1.4984515384826792e-05,8.39577402424665e-06,-1.4305138874685402e-05,9.236938219709236e-05,0.1022467231987851,0.21999654400754287,0.020202156093706736,1e-06,0.0,0.0034468
-107.5,0.3363559306690895,0.1967244451699164,0.0848894281976182,0.0078791862327046,7.364217023149128e-06,-3.320179435737569e-06,6.113763002567168e-06,-2.15726615413022e-05,4.359027153176551e-06,-3.269870310670865e-06,1.766097531941705e-05,8.798831353769444e-06,-1.437356499515256e-05,0.0001025450214465,0.0832241452390031,0.21999654400754287,0.020202156093706736,1e-06,0.0,0.0034468
-105.0,0.3373956972310706,0.1954801919000462,0.0839233110321379,6.825644330162894e-13,5.984853317962809e-06,-2.654845179575329e-06,4.859294363928253e-06,-1.7163843522470414e-05,3.502239692460735e-06,-2.533889358153015e-06,1.4031881603778038e-05,7.003067019780211e-06,-1.0748997298245906e-05,8.094366388445526e-05,0.0877000390334935,0.21999654400754287,0.020202156093706736,1e-06,0.0,0.0034468
-102.5,0.3384248928898221,0.1927622820124171,0.0864541635226908,6.8982184262546e-11,7.715715172434996e-06,-3.4042374376349623e-06,6.258140610215455e-06,-2.2066158721152163e-05,4.530993780555839e-06,-3.334369378495337e-06,1.8241245911902803e-05,8.772688730056405e-06,-1.3489469361120016e-05,0.0001053350797557,0.0801469755885899,0.21999654400754287,0.020202156093706736,1e-06,0.0,0.0034468
-100.0,0.335048922003703,0.1913028392471976,0.0850967373173585,9.798430867747928e-08,5.5659912379772905e-06,-2.0355013465098383e-06,4.762346527905556e-06,-1.4340889419596648e-05,2.766328733733905e-06,-2.3436116413611707e-06,1.064832187367155e-05,7.017968026132594e-06,-9.328241290192589e-06,6.678825719654733e-05,0.0632221905129587,0.21999654400754287,0.020202156093706736,1e-06,0.0,0.0034468
-97.5,0.3350298555107034,0.1917861915650405,0.0886939948297245,0.0156519489873361,9.036298768034992e-06,-4.101170293585604e-06,7.660073870209269e-06,-2.695266845503012e-05,5.449864328382405e-06,-4.35520530732212e-06,2.254117421515009e-05,1.042340427138057e-05,-1.8435215194896955e-05,0.0001323765978794,0.0600051601814162,0.21999654400754287,0.020202156093706736,1e-06,0.0,0.0034468
-95.0,0.3355155506991396,0.1875066011835981,0.0871694664748257,5.993602212131329e-07,5.776509375366756e-06,-2.502619631644837e-06,4.621917130271203e-06,-1.626827511603199e-05,3.37699206669934e-06,-2.4928947778133294e-06,1.352145749023922e-05,6.258086480496244e-06,-9.394597594724892e-06,7.821568008244753e-05,0.0619633270500104,0.21999654400754287,0.020202156093706736,1e-06,0.0,0.0034468
-92.5,0.3327718650965437,0.1870454112521397,0.0906420949978259,0.0135575802933597,7.015221702191032e-06,-3.126046513736452e-06,5.997257386411892e-06,-2.0783743904230165e-05,4.221968873604579e-06,-3.395940899569506e-06,1.746864756362659e-05,8.189831005157335e-06,-1.420565929733292e-05,0.0001034596998669,0.04825592430428,0.21999654400754287,0.020202156093706736,1e-06,0.0,0.0034468
-90.0,0.3325015518064828,0.1870094267430281,0.0825281571657445,0.0262936671594388,1.2137933541454278e-05,-5.678138705013266e-06,1.0626130180521327e-05,-3.896064633426478e-05,7.65676459606727e-06,-5.6475504417916455e-06,3.212720830498885e-05,1.738460921641851e-05,-3.23932147128392e-05,0.0002041447166163,0.0577672719505642,0.21999654400754287,0.020202156093706736,1e-06,0.0,0.0034468
-87.5,0.3310576912105132,0.1827522131398101,0.0803815352387227,0.0277941877577734,1.0321609973382171e-05,-4.832361751492199e-06,9.271025652292026e-06,-3.39833827125361e-05,6.459632720852238e-06,-5.211825928416151e-06,2.8249893369696853e-05,1.4099790767775869e-05,-2.8164830112313334e-05,0.0001806128753229,0.0374858305278334,0.21999654400754287,0.020202156093706736,1e-06,0.0,0.0034468
-85.0,0.3280744912398545,0.1828233267459885,0.0748597466085164,0.0345205558133599,1.0096101142543992e-05,-4.908962048380354e-06,9.032110150634386e-06,-3.425596262943168e-05,6.3930862103274295e-06,-5.380404962768225e-06,2.8707440569236724e-05,1.2745147921546423e-05,-2.808976793623848e-05,0.0001822394039634,0.0478363422608923,0.21999654400754287,0.020202156093706736,1e-06,0.0,0.0034468
-82.5,0.3321135211603537,0.1780960472536636,0.0821025845164449,0.0195599992919727,9.44223825974836e-06,-4.1335857191304576e-06,8.429661889663279e-06,-2.9725844903626352e-05,5.746741621876412e-06,-4.471382773160679e-06,2.4700453902287715e-05,1.285765658468718e-05,-2.294246532565351e-05,0.0001587302318668,0.0391642760341693,0.21999654400754287,0.020202156093706736,1e-06,0.0,0.0034468
-80.0,0.3275605152996524,0.1810052714720285,0.0773541551970142,0.0402217375060549,8.04140272449794e-06,-3.894422070585408e-06,7.3643347290594575e-06,-2.7441839048422216e-05,5.172189046055491e-06,-4.464388237812355e-06,2.332733235918025e-05,1.045293410329984e-05,-2.3207979479066027e-05,0.0001489837137852,0.0384649726285234,0.21999654400754287,0.020202156093706736,1e-06,0.0,0.0034468
-77.5,0.3267025175761464,0.1729671207765743,0.0799300501282831,0.0250156241188725,7.84258586861066e-06,-3.63218590833486e-06,7.12303227891729e-06,-2.6039279722978585e-05,4.882349170694519e-06,-4.183724113634697e-06,2.196272732199664e-05,1.0065040013968944e-05,-2.1166076016810123e-05,0.0001420408163824,0.0283940649249368,0.21999654400754287,0.020202156093706736,1e-06,0.0,0.0034468
-75.0,0.3315966952678715,0.1743881101611867,0.0837446809870604,0.0294479209689763,8.841607329777508e-06,-4.081597506286202e-06,8.135085180749818e-06,-2.9357329491368587e-05,5.574045597681938e-06,-4.8705213672078605e-06,2.510717907825673e-05,1.1367376355339115e-05,-2.41820022625436e-05,0.0001624880326752,0.0244776138549625,0.21999654400754287,0.020202156093706736,1e-06,0.0,0.0034468
-72.5,0.3220156705589492,0.1746629944744635,0.0786181734574166,0.0586607092051361,9.891519862173025e-06,-4.8656818234382655e-06,9.444594346845658e-06,-3.4800660055747254e-05,6.760831788442132e-06,-6.181905400306508e-06,3.109782897975483e-05,1.2887322155688768e-05,-3.1241245152995744e-05,0.0002009971861962,0.0186031132491807,0.21999654400754287,0.020202156093706736,1e-06,0.0,0.0034468
-70.0,0.3240999921515288,0.176023083947684,0.0811398882914921,0.0704654393450964,8.880055886677228e-06,-4.3972839725745205e-06,8.66066847119022e-06,-3.153043251934444e-05,6.292781465187288e-06,-5.840851687087418e-06,2.8955832876180905e-05,1.1804075188369842e-05,-2.9315351404362104e-05,0.0001872830445143,0.0230788897108852,0.21999654400754287,0.020202156093706736,1e-06,0.0,0.0034468
-67.5,0.3277973075403643,0.1643716060129106,0.0858840481352243,0.0277590700854963,8.756393607523277e-06,-4.239921061588648e-06,8.109334520381324e-06,-2.9803159323490296e-05,6.119320826748735e-06,-5.303782290344338e-06,2.784613975218612e-05,1.0497056354526786e-05,-2.505668543452376e-05,0.0001757279155981,0.0191625559736972,0.21999654400754287,0.020202156093706736,1e-06,0.0,0.0034468
-65.0,0.3223463751039654,0.1659963098844821,0.0877898272387214,0.0658241044736738,9.01032079203304e-06,-4.258586105775315e-06,8.94666894048481e-06,-3.133358885268531e-05,6.48180911895248e-06,-6.011201576321107e-06,2.970926192717687e-05,1.2314817377025104e-05,-2.9541407484552672e-05,0.0001957922857283,0.0102106979850441,0.21999654400754287,0.020202156093706736,1e-06,0.0,0.0034468
-62.5,0.3253289489431984,0.1610742415059893,0.0793340767057133,0.0648933713838982,1.293161476842138e-05,-6.180954978142645e-06,1.2764267771553144e-05,-4.757267147603194e-05,9.464797382021386e-06,-8.25422804720315e-06,4.478217488877141e-05,2.007117918297508e-05,-4.677332131296234e-05,0.000310496807329,0.0215403048856786,0.21999654400754287,0.020202156093706736,1e-06,0.0,0.0034468
-60.0,0.3191087356449212,0.1543980748317472,0.0788852761317612,0.0673260282336287,1.2715522534321404e-05,-6.038574741429815e-06,1.2750049874416491e-05,-4.709621363715238e-05,9.547082974169224e-06,-8.413202946767678e-06,4.553215976422217e-05,2.0049986953740208e-05,-4.719938871238148e-05,0.0003185622173766,0.012448656615568,0.21999654400754287,0.020202156093706736,1e-06,0.0,0.0034468
-57.5,0.3239812521072478,0.15290229690389,0.0822660106323162,0.061366050542804,1.0591077738156474e-05,-5.157720117549953e-06,1.0723085657697216e-05,-4.03609897854141e-05,7.597653148577266e-06,-7.258203582282474e-06,3.733569459931326e-05,1.607781070183164e-05,-4.08741546266587e-05,0.0002657564457609,0.0057347689907176,0.21999654400754287,0.020202156093706736,1e-06,0.0,0.0034468
-55.0,0.31551610568059,0.1515342600090272,0.0778213003959295,0.0901316737611064,1.154118790519795e-05,-5.60468187437549e-06,1.1952777362510935e-05,-4.400813892497646e-05,9.53445089813345e-06,-8.576705692306442e-06,4.60476196954922e-05,1.8133007867647425e-05,-4.629429545058978e-05,0.0003223483521973,0.0100708255706364,0.21999654400754287,0.020202156093706736,1e-06,0.0,0.0034468
-52.5,0.3202403282533621,0.1441757891174148,0.0865480291425082,0.0708601548766512,9.90474481427981e-06,-4.519013674159106e-06,1.0353361868145618e-05,-3.607844463431535e-05,7.912515466239477e-06,-7.15333626916233e-06,3.793042221643488e-05,1.5902029805173217e-05,-3.7736851563711486e-05,0.0002695113658692,0.0169245504100588,0.21999654400754287,0.020202156093706736,1e-06,0.0,0.0034468
-50.0,0.309194100924539,0.1444472114884643,0.0789451555990057,0.1287660180217399,1.214023126795612e-05,-6.109165219549934e-06,1.2842300234650965e-05,-4.760358352330941e-05,1.2233133011237273e-05,-1.0380962853482368e-05,5.856324358740469e-05,1.874350153979369e-05,-5.255900781866289e-05,0.0004051915858656,0.0016784689728927,0.21999654400754287,0.020202156093706736,1e-06,0.0,0.0034468
