B,Delta,h,tau_sf_inv,tau_so_inv,Sigma_D_D,Sigma_D_h,Sigma_D_tsf,Sigma_D_tso,Sigma_h_h,Sigma_h_tsf,Sigma_h_tso,Sigma_tsf_tsf,Sigma_tsf_tso,Sigma_tso_tso,x_N,G_N,Sigma_GN,Gamma,Sigma_Gamma,T
-138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.037887709635695,0.0002648252700709695,1e-06,0.0,0.0034468
-136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.037887709635695,0.0002648252700709695,1e-06,0.0,0.0034468
-134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.037887709635695,0.0002648252700709695,1e-06,0.0,0.0034468
-132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.037887709635695,0.0002648252700709695,1e-06,0.0,0.0034468
-130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.037887709635695,0.0002648252700709695,1e-06,0.0,0.0034468
-128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.037887709635695,0.0002648252700709695,1e-06,0.0,0.0034468
-126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.037887709635695,0.0002648252700709695,1e-06,0.0,0.0034468
-124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.037887709635695,0.0002648252700709695,1e-06,0.0,0.0034468
-122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.037887709635695,0.0002648252700709695,1e-06,0.0,0.0034468
-120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.037887709635695,0.0002648252700709695,1e-06,0.0,0.0034468
-118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.037887709635695,0.0002648252700709695,1e-06,0.0,0.0034468
-116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.037887709635695,0.0002648252700709695,1e-06,0.0,0.0034468
-114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.037887709635695,0.0002648252700709695,1e-06,0.0,0.0034468
-112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.037887709635695,0.0002648252700709695,1e-06,0.0,0.0034468
-110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.037887709635695,0.0002648252700709695,1e-06,0.0,0.0034468
-108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.037887709635695,0.0002648252700709695,1e-06,0.0,0.0034468
-106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.037887709635695,0.0002648252700709695,1e-06,0.0,0.0034468
-104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.037887709635695,0.0002648252700709695,1e-06,0.0,0.0034468
-102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.037887709635695,0.0002648252700709695,1e-06,0.0,0.0034468
-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.037887709635695,0.0002648252700709695,1e-06,0.0,0.0034468
-98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.037887709635695,0.0002648252700709695,1e-06,0.0,0.0034468
-96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.037887709635695,0.0002648252700709695,1e-06,0.0,0.0034468
-94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.037887709635695,0.0002648252700709695,1e-06,0.0,0.0034468
-92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.037887709635695,0.0002648252700709695,1e-06,0.0,0.0034468
-90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.037887709635695,0.0002648252700709695,1e-06,0.0,0.0034468
-88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.037887709635695,0.0002648252700709695,1e-06,0.0,0.0034468
-86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.037887709635695,0.0002648252700709695,1e-06,0.0,0.0034468
-84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.037887709635695,0.0002648252700709695,1e-06,0.0,0.0034468
-82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.037887709635695,0.0002648252700709695,1e-06,0.0,0.0034468
-80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.037887709635695,0.0002648252700709695,1e-06,0.0,0.0034468
-78.0,0.2605904968527239,0.177828459541169,0.0137977467956894,1e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.037887709635695,0.0002648252700709695,1e-06,0.0,0.0034468
-76.0,0.2605904968527239,0.177828459541169,0.0137977467956894,1e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.037887709635695,0.0002648252700709695,1e-06,0.0,0.0034468
-74.0,0.2605904968527239,0.177828459541169,0.0137977467956894,1e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.037887709635695,0.0002648252700709695,1e-06,0.0,0.0034468
-72.0,0.2605904968527239,0.177828459541169,0.0137977467956894,1e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.037887709635695,0.0002648252700709695,1e-06,0.0,0.0034468
-70.0,0.2605904968527239,0.177828459541169,0.0137977467956894,1e-10,0.00039754668312,-0.000243712544774,0.0002047688943007,-0.0013058257305665,0.0002573153550843,-0.0001126884518194,0.001036452724157,0.0001977914884966,-0.0006334861979155,0.005579072208677,0.794100099454592,0.037887709635695,0.0002648252700709695,1e-06,0.0,0.0034468
-68.0,0.2605904968527239,0.177828459541169,0.0137977467956894,3.508153989955188e-12,0.00012339568871,-7.645334924160873e-05,6.29864216287069e-05,-0.0004100396102515,8.026053566340597e-05,-3.4966191950480206e-05,0.0003268136996202,6.023245620289978e-05,-0.0001965382562822,0.0017608754520057,0.6209074243837246,0.037887709635695,0.0002648252700709695,1e-06,0.0,0.0034468
-66.0,0.2619281098747358,0.1762609252765922,0.0167769642399079,2.20841607808961e-06,9.150488576579246e-05,-5.474828732571954e-05,4.876493307592787e-05,-0.0003000750519805,5.701576872808155e-05,-2.5663521804636028e-05,0.000232986241954,4.973044691144012e-05,-0.000148470114302,0.0012922246366327,0.5092338830246445,0.037887709635695,0.0002648252700709695,1e-06,0.0,0.0034468
-64.0,0.2625927595224908,0.1744809848867044,0.0190798827451614,1.026199708696032e-05,7.768195565293425e-05,-4.545533309182551e-05,4.305322610569591e-05,-0.0002538421559393,4.8073148493400856e-05,-2.292701100269412e-05,0.0001964973140028,4.577982161627161e-05,-0.0001303702421633,0.0011007338685895,0.419083215660155,0.037887709635695,0.0002648252700709695,1e-06,0.0,0.0034468
-62.0,0.2635034517668398,0.1725843524725145,0.0223067549317871,0.0002301096337467,6.611116494709727e-05,-3.881062878630482e-05,3.85518821785743e-05,-0.0002202899137152,4.158284124726425e-05,-2.085025302308607e-05,0.0001730320909519,4.227059587675963e-05,-0.0001200589193876,0.0009843717087457,0.3283214243055027,0.037887709635695,0.0002648252700709695,1e-06,0.0,0.0034468
-60.0,0.2647208144402135,0.1710043399514505,0.0245954704634619,0.000453332916909,6.398971962237177e-05,-3.636604219974043e-05,3.854694823749906e-05,-0.0002098510064109,3.930140109723301e-05,-2.0489064382202748e-05,0.0001636379002449,4.339745517615942e-05,-0.0001147633217383,0.0009318379764365,0.2810121156358149,0.037887709635695,0.0002648252700709695,1e-06,0.0,0.0034468
-58.0,0.2667991207728737,0.1654987248082647,0.0238059460055484,0.0025699391784813,6.401002136755016e-05,-3.6494946052099405e-05,3.8813698823187335e-05,-0.0002198307532969,3.9691107111208754e-05,-2.0531682229405507e-05,0.0001694955296941,4.4510293640478766e-05,-0.0001278705488255,0.0010339348417674,0.2464955329006148,0.037887709635695,0.0002648252700709695,1e-06,0.0,0.0034468
-56.0,0.2656252614258086,0.1645202471622121,0.0244080466761152,0.0063666630539969,6.498179579489184e-05,-3.734714761284794e-05,4.058030503877016e-05,-0.0002277778107807,4.04773139142274e-05,-2.236729865665076e-05,0.0001771673185208,4.589326576275033e-05,-0.0001361092972628,0.0010780055754894,0.2148206426547747,0.037887709635695,0.0002648252700709695,1e-06,0.0,0.0034468
-54.0,0.2655557128621345,0.1625615157036981,0.0260992687730841,0.0078789397964641,6.315124497250801e-05,-3.596955876355432e-05,4.093027246034829e-05,-0.0002236525667209,3.902588748606367e-05,-2.300100402134447e-05,0.0001746553563382,4.6297002824102064e-05,-0.000136810270218,0.0010676268596065,0.1776626689386927,0.037887709635695,0.0002648252700709695,1e-06,0.0,0.0034468
-52.0,0.260841631201097,0.1644437842204009,0.0257746871971474,0.0329377312742446,7.973903227849718e-05,-4.843345622464719e-05,5.71538987062059e-05,-0.0003069776348039,5.183421958127901e-05,-3.692585534298884e-05,0.0002475853508404,6.20309073845491e-05,-0.0002149434025344,0.0015165267486391,0.140912111216051,0.037887709635695,0.0002648252700709695,1e-06,0.0,0.0034468
-50.0,0.2596264694345093,0.1626510884671241,0.0267874586214549,0.0377529131096825,8.475768029188894e-05,-5.143395894551144e-05,6.300293398631078e-05,-0.0003308924356726,5.549662818218028e-05,-4.161849365111575e-05,0.0002692116469903,6.864197460133103e-05,-0.0002397398956587,0.0016618049410674,0.1309631216638699,0.037887709635695,0.0002648252700709695,1e-06,0.0,0.0034468
-48.0,0.2591086095107624,0.1597942535889244,0.0229987175834606,0.0545444283538263,8.245488484434925e-05,-5.177712540735946e-05,6.317330555055533e-05,-0.0003497467038411,5.766072734344909e-05,-4.381861543499538e-05,0.0002929105616202,7.01909060956261e-05,-0.0002717865388071,0.0019064905385658,0.1118772493557975,0.037887709635695,0.0002648252700709695,1e-06,0.0,0.0034468
-46.0,0.2548495559753599,0.1585271272866606,0.0222022670995898,0.0683154885347286,8.593322484832584e-05,-5.484502128913988e-05,6.94915918721722e-05,-0.0003778044392123,6.270317757710717e-05,-5.044856473586881e-05,0.0003251227995946,7.849693940446854e-05,-0.000312254871242,0.0021393582474803,0.0982730979226715,0.037887709635695,0.0002648252700709695,1e-06,0.0,0.0034468
-44.0,0.2528210915157096,0.1565514078609195,0.0228708797856741,0.0784441551089342,8.92841739497774e-05,-5.716843585176751e-05,7.544147427992746e-05,-0.0004003997959871,6.739205019800747e-05,-5.664735175036187e-05,0.0003535254666803,8.633125751320127e-05,-0.0003452152342943,0.0023423864154514,0.1001003382143194,0.037887709635695,0.0002648252700709695,1e-06,0.0,0.0034468
-42.0,0.2500730321552569,0.1552898865226449,0.0237420912305018,0.0975434539892853,9.705389704605524e-05,-6.279796148610173e-05,8.690225820297716e-05,-0.0004475007172981,7.887497191120687e-05,-6.876249657143882e-05,0.0004150909263514,0.0001031328946661,-0.0004128511559757,0.0027693670478799,0.0901513486621383,0.037887709635695,0.0002648252700709695,1e-06,0.0,0.0034468
-40.0,0.2473264271780115,0.1521022203767597,0.0252609838734087,0.111474515948931,9.809917187435848e-05,-6.357718093021656e-05,9.083939644261992e-05,-0.0004587664011513,8.525817908774065e-05,-7.479146625885644e-05,0.0004463721510624,0.000110510678221,-0.0004403159826493,0.0029883944247967,0.0743139035392196,0.037887709635695,0.0002648252700709695,1e-06,0.0,0.0034468
-38.0,0.2461679749294407,0.1466687198642676,0.0151699916581534,0.1440785883758503,7.197847017253753e-05,-4.802209181088438e-05,6.446710065280814e-05,-0.0003935220281764,7.743163278318628e-05,-5.904398012068902e-05,0.0004320402952079,8.543536136679747e-05,-0.0003985966365181,0.0031931927918484,0.0637557657600563,0.037887709635695,0.0002648252700709695,1e-06,0.0,0.0034468
-36.0,0.2420046482683447,0.1422993234412173,0.0163721739965532,0.1611414314238517,7.574269892476612e-05,-5.011142310845984e-05,7.019423715469948e-05,-0.0004197150649312,8.985197207604824e-05,-6.806927832378598e-05,0.0004978245154252,9.719147045939202e-05,-0.0004477608468891,0.0036794327814111,0.0663953172372874,0.037887709635695,0.0002648252700709695,1e-06,0.0,0.0034468
-34.0,0.2421931631048042,0.1344040039430492,0.0204953870246545,0.1490555843293332,7.97961646956911e-05,-5.156486063594663e-05,7.472338632670038e-05,-0.0004290533509053,9.1170583139801e-05,-7.056553679022971e-05,0.0005038478792584,0.0001011684973763,-0.0004501691383309,0.0037183238293758,0.0605070660558431,0.037887709635695,0.0002648252700709695,1e-06,0.0,0.0034468
-32.0,0.2431116114779939,0.1248814098413905,0.0194249948451529,0.1488206447393967,7.557436498780985e-05,-4.789032227167321e-05,6.849444012105909e-05,-0.0004223438455293,9.146043708091288e-05,-6.624990090826388e-05,0.0005201058532244,9.440809137724436e-05,-0.0004393808320229,0.0040119202566959,0.0645679406861096,0.037887709635695,0.0002648252700709695,1e-06,0.0,0.0034468
-30.0,0.2476459956473697,0.1112289359822942,0.0270612462299962,0.0944648877588847,0.0001147220010821,-8.120844516506837e-05,9.094928156586948e-05,-0.0005714914452826,0.000112476306273,-7.696583469814283e-05,0.0005844009451981,0.0001012721019527,-0.0004432645358329,0.0038164428503638,0.0643648458572723,0.037887709635695,0.0002648252700709695,1e-06,0.0,0.0034468
-28.0,0.2463653749033652,0.1032497183716812,0.0229302208156762,0.0942085390896767,8.064234970644247e-05,-4.877205711775933e-05,6.973912378725778e-05,-0.0004445158590926,8.111277712060966e-05,-5.989722692670278e-05,0.000492700459073,8.707841817742861e-05,-0.000412331496729,0.0040746798761378,0.0795932790127413,0.037887709635695,0.0002648252700709695,1e-06,0.0,0.0034468
-26.0,0.2553287395137909,0.0879693129081746,0.027712687497186,0.0606747039171862,4.3749950343148486e-05,-2.246030227590725e-06,3.552679333643997e-05,-4.702515023796036e-05,2.076325362094136e-05,-1.566545320426539e-05,1.7445829217058294e-06,5.655723477808406e-05,-5.583902059359493e-05,6.834693497490502e-05,0.0523853849250761,0.037887709635695,0.0002648252700709695,1e-06,0.0,0.0034468
-24.0,0.254043667988416,0.0824866162465959,0.02435712483598,0.064127634741555,7.462853132598664e-05,-4.023355348821363e-05,6.156489939387152e-05,-0.0004011481217309,6.958284406589054e-05,-4.858690064780623e-05,0.00043927119939,7.767612964769605e-05,-0.0003521531725324,0.0040165401417834,0.0692382360624153,0.037887709635695,0.0002648252700709695,1e-06,0.0,0.0034468
-22.0,0.2514575589801571,0.073004042137044,0.0283805337669138,0.0705178320501294,8.805196774191036e-05,-4.5613114532499565e-05,7.639449506010902e-05,-0.0004611427389696,9.355955107357636e-05,-6.480564546816175e-05,0.000589670991905,9.754800008478465e-05,-0.0004376915129837,0.0054695712943387,0.0704563962568499,0.037887709635695,0.0002648252700709695,1e-06,0.0,0.0034468
-20.0,0.2588451096809518,0.041607668458663,0.0430029855757076,0.0219749378835633,0.0001460808663253,-8.681534715956622e-05,0.0001345875311802,-0.0007391099352363,0.0002334834384222,-0.0001460639771944,0.0015616180597429,0.0001901201707358,-0.0008420572398532,0.0159424174583521,0.073095743344785,0.037887709635695,0.0002648252700709695,1e-06,0.0,0.0034468
-18.0,0.2628561411700698,0.0247245098746767,0.0477760923068191,0.0263377575228437,0.0001208797052155,-6.596774485014878e-05,9.742250580947336e-05,-0.000113686626656,3.631438483704912e-05,-5.881653519766509e-05,6.595099829892179e-05,0.0001802584753047,-0.0001620097797503,0.0001556135410844,0.0556340164995258,0.037887709635695,0.0002648252700709695,1e-06,0.0,0.0034468
-16.0,0.2628466634508969,0.0002593307088263,0.0318674864053794,0.0528607051684887,0.0001504794804715,-0.021226303334718,0.0002344305196829,0.0242347360857976,5.050452224334168,-0.0475663145128217,-5.791231566774594,0.0004904237323371,0.0550430645749191,6.82146726003506,0.0716745564512819,0.037887709635695,0.0002648252700709695,1e-06,0.0,0.0034468
-14.0,0.2698398588897054,0.0004462283920344,0.0367893940619036,0.0932411222564117,0.00015941350259,-0.0139236447612436,0.0002298089203027,0.0128613440560082,2.4704070841925896,-0.0320207423866418,-2.3750050532982856,0.0004740920683611,0.030310651061144,2.3069736105506413,0.0560401380274343,0.037887709635695,0.0002648252700709695,1e-06,0.0,0.0034468
-12.0,0.2728866128559392,0.0005456133938482,0.0638902871876709,0.2115117254548072,0.000378242438223,-0.0499925116357286,0.0006070022044564,0.0512506721903217,13.909689694479985,-0.1264422304970338,-14.007173817154609,0.0012851619356069,0.128039427447244,14.155880119645808,0.0653801156121629,0.037887709635695,0.0002648252700709695,1e-06,0.0,0.0034468
-9.9999999999999,0.2622164135272385,0.0768021425442146,0.0348237605057791,0.0059214573102154,5.1306086584559e-05,-8.371175128327147e-06,3.5025359358437e-05,-6.62931088949944e-05,3.22170258535869e-05,-1.0835986959561446e-05,6.35574170592926e-05,7.232610885991393e-05,-5.018696252257268e-05,0.0005871102868202,0.0674105188624144,0.037887709635695,0.0002648252700709695,1e-06,0.0,0.0034468
-8.0,0.244990189241871,0.1150225473008253,0.0175444294797301,0.1351809556666122,6.440752552209938e-05,-4.026615428324722e-05,5.569898131601541e-05,-0.0003724545581644,7.673597958935958e-05,-5.320205345998558e-05,0.0004550341789465,7.326490707729784e-05,-0.0003662527593246,0.003678042695165,0.0627405641349319,0.037887709635695,0.0002648252700709695,1e-06,0.0,0.0034468
-6.0,0.2512507976544926,0.1221644366576932,0.0205243522595336,0.1176500963280491,7.072111829430327e-05,-4.164324590164146e-05,6.10570493822777e-05,-0.0003607814154357,6.941889774211287e-05,-5.419256206591389e-05,0.0003884755610041,7.160613094095197e-05,-0.0003441159447801,0.0030241739392653,0.0674105188624144,0.037887709635695,0.0002648252700709695,1e-06,0.0,0.0034468
-4.0,0.2467295746072993,0.1356644658800879,0.0140550211900418,0.1428805519202247,6.227600639074655e-05,-4.11592018630298e-05,5.4389022703467806e-05,-0.000359711381983,7.031965082008506e-05,-5.132837640126652e-05,0.0004104098603314,7.049719392380578e-05,-0.0003569539952099,0.0031828193259524,0.0716745564512819,0.037887709635695,0.0002648252700709695,1e-06,0.0,0.0034468
-2.0,0.2471730638359466,0.1433457045160279,0.010802279715975,0.1583534546106495,5.323330382544237e-05,-3.27009240472328e-05,4.640716690820125e-05,-0.0003016269973168,6.153652276509836e-05,-4.4674943399799056e-05,0.0003489282164279,6.412077919247335e-05,-0.0003202295747827,0.0027614655244213,0.0601010126577008,0.037887709635695,0.0002648252700709695,1e-06,0.0,0.0034468
0.0,0.2496606858376251,0.1452806977958555,0.0102977754230056,0.1417257363264951,5.631982605351563e-05,-3.764133181588694e-05,4.610586402003217e-05,-0.0003269424610924,6.255971593779276e-05,-4.287670709423612e-05,0.000362068180753,5.932860638955351e-05,-0.000314118570409,0.0028230198612561,0.0759381171317964,0.037887709635695,0.0002648252700709695,1e-06,0.0,0.0034468
2.0,0.2513310681265516,0.1472587915337172,0.0099787316054726,0.1341968226253052,9.46652984002549e-05,-7.913311480126913e-05,6.75326686441476e-05,-0.0005139258721092,0.0001030135987653,-6.388511164563083e-05,0.0005352600966101,6.800343216948548e-05,-0.0003921200977631,0.0033276380596112,0.0688315013666241,0.037887709635695,0.0002648252700709695,1e-06,0.0,0.0034468
4.0,0.2515316396977629,0.1520643664070814,0.0134259890181823,0.1215786140730704,6.25927690642033e-05,-4.092212903725192e-05,4.935292868496454e-05,-0.0003247030880267,6.013919402548413e-05,-4.06651141268335e-05,0.0003277573066549,6.048020631212821e-05,-0.0002787670007651,0.0023912087411362,0.0682224212694082,0.037887709635695,0.0002648252700709695,1e-06,0.0,0.0034468
