B,Delta,h,Sigma_D_D,Sigma_D_h,Sigma_h_h,tau_sf_inv,tau_so_inv,x_N,G_N,Sigma_GN,Gamma,Sigma_Gamma,T
-94.0,0.0,0.0,0.0,0.0,0.0,0.045625335796902,0.0108058992795613,1.013798490705475,0.1694586088747816,0.001620560031624446,1e-05,0.0,0.0034468
-92.0,0.0,0.0,0.0,0.0,0.0,0.045625335796902,0.0108058992795613,1.0083513434589748,0.1694586088747816,0.001620560031624446,1e-05,0.0,0.0034468
-90.0,0.0,0.0,0.0,0.0,0.0,0.045625335796902,0.0108058992795613,1.0199722289018098,0.1694586088747816,0.001620560031624446,1e-05,0.0,0.0034468
-88.0,0.0,0.0,0.0,0.0,0.0,0.045625335796902,0.0108058992795613,1.0132546899317054,0.1694586088747816,0.001620560031624446,1e-05,0.0,0.0034468
-86.0,0.0,0.0,0.0,0.0,0.0,0.045625335796902,0.0108058992795613,1.0098045253586263,0.1694586088747816,0.001620560031624446,1e-05,0.0,0.0034468
-84.0,0.0,0.0,0.0,0.0,0.0,0.045625335796902,0.0108058992795613,1.0114374509314044,0.1694586088747816,0.001620560031624446,1e-05,0.0,0.0034468
-82.0,0.0,0.0,0.0,0.0,0.0,0.045625335796902,0.0108058992795613,1.0112561840068146,0.1694586088747816,0.001620560031624446,1e-05,0.0,0.0034468
-80.0,0.0,0.0,0.0,0.0,0.0,0.045625335796902,0.0108058992795613,1.0199722289018098,0.1694586088747816,0.001620560031624446,1e-05,0.0,0.0034468
-78.0,0.0,0.0,0.0,0.0,0.0,0.045625335796902,0.0108058992795613,1.0121640418812332,0.1694586088747816,0.001620560031624446,1e-05,0.0,0.0034468
-76.0,0.0,0.0,0.0,0.0,0.0,0.045625335796902,0.0108058992795613,1.0116202411074635,0.1694586088747816,0.001620560031624446,1e-05,0.0,0.0034468
-74.0,0.0,0.0,0.0,0.0,0.0,0.045625335796902,0.0108058992795613,1.015795473378902,0.1694586088747816,0.001620560031624446,1e-05,0.0,0.0034468
-72.0,0.0,0.0,0.0,0.0,0.0,0.045625335796902,0.0108058992795613,1.0061715706094942,0.1694586088747816,0.001620560031624446,1e-05,0.0,0.0034468
-70.0,0.0,0.0,0.0,0.0,0.0,0.045625335796902,0.0108058992795613,1.016886121429374,0.1694586088747816,0.001620560031624446,1e-05,0.0,0.0034468
-68.0,0.0,0.0,0.0,0.0,0.0,0.045625335796902,0.0108058992795613,1.010348326132396,0.1694586088747816,0.001620560031624446,1e-05,0.0,0.0034468
-66.0,0.0,0.0,0.0,0.0,0.0,0.045625335796902,0.0108058992795613,1.0154329395297224,0.1694586088747816,0.001620560031624446,1e-05,0.0,0.0034468
-64.0,0.0,0.0,0.0,0.0,0.0,0.045625335796902,0.0108058992795613,1.0123468320572868,0.1694586088747816,0.001620560031624446,1e-05,0.0,0.0034468
-62.0,0.0,0.0,0.0,0.0,0.0,0.045625335796902,0.0108058992795613,1.0179752462283826,0.1694586088747816,0.001620560031624446,1e-05,0.0,0.0034468
-60.0,0.0,0.0,0.0,0.0,0.0,0.045625335796902,0.0108058992795613,1.0172486552785538,0.1694586088747816,0.001620560031624446,1e-05,0.0,0.0034468
-58.0,0.0,0.0,0.0,0.0,0.0,0.045625335796902,0.0108058992795613,1.02505684229913,0.1694586088747816,0.001620560031624446,1e-05,0.0,0.0034468
-56.0,0.0,0.0,0.0,0.0,0.0,0.045625335796902,0.0108058992795613,1.0148876155044837,0.1694586088747816,0.001620560031624446,1e-05,0.0,0.0034468
-54.0,0.0,0.0,0.0,0.0,0.0,0.045625335796902,0.0108058992795613,1.02505684229913,0.1694586088747816,0.001620560031624446,1e-05,0.0,0.0034468
-52.0,0.0,0.0,0.0,0.0,0.0,0.045625335796902,0.0108058992795613,1.0150704056805426,0.1694586088747816,0.001620560031624446,1e-05,0.0,0.0034468
-50.0,0.0,0.0,0.0,0.0,0.0,0.045625335796902,0.0108058992795613,0.936080677600378,0.1694586088747816,0.001620560031624446,1e-05,0.0,0.0034468
-48.0,0.2900313831380078,0.1969938228790319,2.808850171759444e-06,1.1399385649166165e-06,2.6438718927987765e-06,0.045625335796902,0.0108058992795613,0.8855986007277992,0.1694586088747816,0.001620560031624446,1e-05,0.0,0.0034468
-46.0,0.2887211385293982,0.1950435982451228,1.514150491199498e-06,6.484499048805839e-07,1.3851535924438771e-06,0.045625335796902,0.0108058992795613,0.8400213935794145,0.1694586088747816,0.001620560031624446,1e-05,0.0,0.0034468
-44.0,0.2901464482302214,0.1951667192582556,1.5477775717127423e-06,8.057949016736097e-07,1.4207650271738883e-06,0.045625335796902,0.0108058992795613,0.8187750821157084,0.1694586088747816,0.001620560031624446,1e-05,0.0,0.0034468
-42.0,0.289034367993965,0.1932674190531476,1.4740852765623013e-06,8.736232595026561e-07,1.3566033659324006e-06,0.045625335796902,0.0108058992795613,0.7759214485905737,0.1694586088747816,0.001620560031624446,1e-05,0.0,0.0034468
-40.0,0.2840094965820837,0.189516754570393,1.01653669946609e-06,5.025820547646515e-07,8.948758022167107e-07,0.045625335796902,0.0108058992795613,0.3195918670697803,0.1694586088747816,0.001620560031624446,1e-05,0.0,0.0034468
-38.0,0.2826884175264391,0.1877973010121996,9.348137755731324e-07,4.371983508894072e-07,7.177772715807506e-07,0.045625335796902,0.0108058992795613,0.1933904830169929,0.1694586088747816,0.001620560031624446,1e-05,0.0,0.0034468
-36.0,0.2836064682127502,0.185217987995453,1.3599357120022873e-06,3.489385275896097e-07,1.0351529988222458e-06,0.045625335796902,0.0108058992795613,0.1550746156124808,0.1694586088747816,0.001620560031624446,1e-05,0.0,0.0034468
-34.0,0.2830112301831762,0.1840863338156576,1.217951354571313e-06,4.351190280337768e-07,1.1058873592015312e-06,0.045625335796902,0.0108058992795613,0.1369163918481105,0.1694586088747816,0.001620560031624446,1e-05,0.0,0.0034468
-32.0,0.2821451588639131,0.1822293446209405,9.885341209891937e-07,4.591228875745031e-07,1.1568904950625816e-06,0.045625335796902,0.0108058992795613,0.1147628318105716,0.1694586088747816,0.001620560031624446,1e-05,0.0,0.0034468
-30.0,0.2811220725099181,0.180580930894611,7.863345680354322e-07,4.0790715560628914e-07,1.109691966032553e-06,0.045625335796902,0.0108058992795613,0.0944252921721603,0.1694586088747816,0.001620560031624446,1e-05,0.0,0.0034468
-28.0,0.2829680784154943,0.1775454440189388,1.428816969572444e-06,4.92316516492657e-07,1.1452802834892043e-06,0.045625335796902,0.0108058992795613,0.0802611860797852,0.1694586088747816,0.001620560031624446,1e-05,0.0,0.0034468
-26.0,0.2825323273353694,0.1759340932195857,1.265838189272651e-06,6.241673509752425e-07,1.1896294847016302e-06,0.045625335796902,0.0108058992795613,0.0668239755875311,0.1694586088747816,0.001620560031624446,1e-05,0.0,0.0034468
-24.0,0.2813428489512349,0.1742595060010879,1.2020760047385072e-06,6.13128812529542e-07,1.1020127849058217e-06,0.045625335796902,0.0108058992795613,0.0555656239938776,0.1694586088747816,0.001620560031624446,1e-05,0.0,0.0034468
-22.0,0.2826973248784054,0.1707094540825147,1.5813235557996472e-06,4.780241915975331e-07,1.5497416225272077e-06,0.045625335796902,0.0108058992795613,0.045941416574176,0.1694586088747816,0.001620560031624446,1e-05,0.0,0.0034468
-20.0,0.2822089250138274,0.1691186534072024,1.628446187851721e-06,5.305345107906298e-07,1.1927311109749248e-06,0.045625335796902,0.0108058992795613,0.0374067909289206,0.1694586088747816,0.001620560031624446,1e-05,0.0,0.0034468
-18.0,0.2812811079969536,0.16714184666445,1.337045343740749e-06,6.050373400249855e-07,1.204241208854898e-06,0.045625335796902,0.0108058992795613,0.0330487684814249,0.1694586088747816,0.001620560031624446,1e-05,0.0,0.0034468
-16.0,0.2824708649192916,0.1638177840921305,1.6145227443840224e-06,6.430705030390921e-07,1.473734515511282e-06,0.045625335796902,0.0108058992795613,0.0257852961855009,0.1694586088747816,0.001620560031624446,1e-05,0.0,0.0034468
-14.0,0.281673426723168,0.1618562965257306,1.4848628463729984e-06,6.136842318618109e-07,1.1322841887248958e-06,0.045625335796902,0.0108058992795613,0.021790416887772,0.1694586088747816,0.001620560031624446,1e-05,0.0,0.0034468
-12.0,0.2829598499201598,0.1577284337736084,1.8541081639159448e-06,6.680523805606408e-07,1.691946447166003e-06,0.045625335796902,0.0108058992795613,0.0152532308913817,0.1694586088747816,0.001620560031624446,1e-05,0.0,0.0034468
-10.0,0.2820560946153523,0.1555860859703127,1.6249519232390203e-06,7.149676438185531e-07,1.4862083802012978e-06,0.045625335796902,0.0108058992795613,0.0132558521725761,0.1694586088747816,0.001620560031624446,1e-05,0.0,0.0034468
-8.0,0.2825788826344371,0.1510594141795266,1.8266335028889155e-06,7.591817506169115e-07,1.639650003759481e-06,0.045625335796902,0.0108058992795613,0.0112583668261672,0.1694586088747816,0.001620560031624446,1e-05,0.0,0.0034468
-6.0,0.2814041773436116,0.1486625731654784,1.605820766301624e-06,8.006450216882462e-07,1.4833656947754867e-06,0.045625335796902,0.0108058992795613,0.0096240855595847,0.1694586088747816,0.001620560031624446,1e-05,0.0,0.0034468
-4.0,0.2825508972277455,0.1438350446511374,1.9127182209859853e-06,9.099919484917996e-07,1.756098667834176e-06,0.045625335796902,0.0108058992795613,0.0090793251373903,0.1694586088747816,0.001620560031624446,1e-05,0.0,0.0034468
-2.0,0.2811484581529465,0.1411661274966921,1.6413175721364893e-06,9.296145864657864e-07,1.5265934758586137e-06,0.045625335796902,0.0108058992795613,0.0083529931403122,0.1694586088747816,0.001620560031624446,1e-05,0.0,0.0034468
0.0,0.2813710594908095,0.1358231312219432,2.0602645893999234e-06,8.574266032908599e-07,1.8805261950149013e-06,0.045625335796902,0.0108058992795613,0.0058107930692533,0.1694586088747816,0.001620560031624446,1e-05,0.0,0.0034468
2.0,0.2795223543901234,0.1322215219732115,1.7339163526736212e-06,9.50280518513553e-07,1.626093607795437e-06,0.045625335796902,0.0108058992795613,0.0029053889183694,0.1694586088747816,0.001620560031624446,1e-05,0.0,0.0034468
4.0,0.2787995328571325,0.1259667630597217,1.8275567192358543e-06,9.72314297724582e-07,1.6982864192134848e-06,0.045625335796902,0.0108058992795613,0.00090793403699,0.1694586088747816,0.001620560031624446,1e-05,0.0,0.0034468
6.0,0.2770551548275426,0.1174158446584008,2.0397558999087585e-06,9.690723921241466e-07,1.8085668888477047e-06,0.045625335796902,0.0108058992795613,0.0014526975056876,0.1694586088747816,0.001620560031624446,1e-05,0.0,0.0034468
8.0,0.2747529548196004,0.1030502231525983,2.299907722309625e-06,1.0999739958704357e-06,2.2169163757393125e-06,0.045625335796902,0.0108058992795613,0.0010895193211365,0.1694586088747816,0.001620560031624446,1e-05,0.0,0.0034468
9.9999999999999,0.2635277486433161,0.0738268105491071,2.153539860796169e-06,1.7740414578306871e-06,2.229924672487825e-06,0.045625335796902,0.0108058992795613,0.0021790416887769,0.1694586088747816,0.001620560031624446,1e-05,0.0,0.0034468
12.0,0.2608658798639616,0.0398812274291138,3.246545998045433e-06,3.1335548180573087e-06,4.597249276341792e-06,0.045625335796902,0.0108058992795613,0.0014526975056876,0.1694586088747816,0.001620560031624446,1e-05,0.0,0.0034468
14.0,0.2593553098725936,0.0372157560738429,3.112008743897825e-06,3.304130310490725e-06,4.876109644027121e-06,0.045625335796902,0.0108058992795613,0.0001815868073981,0.1694586088747816,0.001620560031624446,1e-05,0.0,0.0034468
16.0,0.26180465466592,0.0423183940178933,2.765849559494301e-06,2.5428598681308326e-06,4.684240288355889e-06,0.045625335796902,0.0108058992795613,0.0,0.1694586088747816,0.001620560031624446,1e-05,0.0,0.0034468
18.0,0.2666741948595988,0.0514165837499604,4.490924602142316e-06,2.4136400323285688e-06,3.8142198268062783e-06,0.045625335796902,0.0108058992795613,0.0,0.1694586088747816,0.001620560031624446,1e-05,0.0,0.0034468
20.0,0.2639761796753267,0.0623629648435402,3.19226548788401e-06,1.8308449836806449e-06,2.917907374019648e-06,0.045625335796902,0.0108058992795613,0.0001815868073981,0.1694586088747816,0.001620560031624446,1e-05,0.0,0.0034468
22.0,0.2678627466479906,0.0735696134732659,3.1505487339784016e-06,1.6953216668864508e-06,2.82820745913584e-06,0.045625335796902,0.0108058992795613,0.0,0.1694586088747816,0.001620560031624446,1e-05,0.0,0.0034468
24.0,0.26813119164356,0.0822155376547638,2.9352973299025683e-06,1.5637414781887554e-06,2.7049884892401465e-06,0.045625335796902,0.0108058992795613,0.0012711061285347,0.1694586088747816,0.001620560031624446,1e-05,0.0,0.0034468
26.0,0.2704230829098845,0.0916997848582915,2.816179088005296e-06,1.294233603801093e-06,2.494801946177009e-06,0.045625335796902,0.0108058992795613,0.002360628496175,0.1694586088747816,0.001620560031624446,1e-05,0.0,0.0034468
28.0,0.2714134273298772,0.0996273376973022,2.975265221758161e-06,1.2748109322532655e-06,2.2145895144040663e-06,0.045625335796902,0.0108058992795613,0.0001815868073981,0.1694586088747816,0.001620560031624446,1e-05,0.0,0.0034468
30.0,0.2693631811279999,0.1091038123297457,2.2557943831546336e-06,1.1998431495341448e-06,2.0819333361330203e-06,0.045625335796902,0.0108058992795613,0.0052660021820301,0.1694586088747816,0.001620560031624446,1e-05,0.0,0.0034468
32.0,0.2745563990510297,0.1163985579729917,2.660808913291357e-06,1.0433263668915038e-06,2.4028895898314595e-06,0.045625335796902,0.0108058992795613,0.0054475889894283,0.1694586088747816,0.001620560031624446,1e-05,0.0,0.0034468
34.0,0.2759471522104882,0.1242969127967887,2.360753800918273e-06,1.0717599775939e-06,2.0679357002394927e-06,0.045625335796902,0.0108058992795613,0.0043580833775539,0.1694586088747816,0.001620560031624446,1e-05,0.0,0.0034468
36.0,0.276889562394467,0.1311753816480458,2.343059719481614e-06,1.0471114250309552e-06,2.085421478532817e-06,0.045625335796902,0.0108058992795613,0.0090793251373903,0.1694586088747816,0.001620560031624446,1e-05,0.0,0.0034468
38.0,0.2773282405939837,0.1376786497569264,1.8700604818543583e-06,9.959765991917613e-07,1.6883470878738632e-06,0.045625335796902,0.0108058992795613,0.0107136064039729,0.1694586088747816,0.001620560031624446,1e-05,0.0,0.0034468
40.0,0.280438753028374,0.1423429089522256,2.170397426378834e-06,9.545896007153391e-07,1.984710368699928e-06,0.045625335796902,0.0108058992795613,0.0123479181355854,0.1694586088747816,0.001620560031624446,1e-05,0.0,0.0034468
42.0,0.2801525373585015,0.1486153371153996,1.966563608386497e-06,8.163765281831709e-07,1.768847767598753e-06,0.045625335796902,0.0108058992795613,0.0163428126658287,0.1694586088747816,0.001620560031624446,1e-05,0.0,0.0034468
44.0,0.2801948366377192,0.1538010171242604,1.7166151326071416e-06,7.140836681005105e-07,1.5671049367199057e-06,0.045625335796902,0.0108058992795613,0.021245549837975,0.1694586088747816,0.001620560031624446,1e-05,0.0,0.0034468
46.0,0.2790881536419516,0.1589138801789314,1.5260681742712136e-06,7.723145236314622e-07,1.3715759653624684e-06,0.045625335796902,0.0108058992795613,0.024877438311084,0.1694586088747816,0.001620560031624446,1e-05,0.0,0.0034468
48.0,0.2813661623583595,0.1626304151600539,1.8447748060870896e-06,6.955692842669267e-07,1.474572937305827e-06,0.045625335796902,0.0108058992795613,0.032140910607008,0.1694586088747816,0.001620560031624446,1e-05,0.0,0.0034468
50.0,0.2806068249575815,0.1671284308057702,1.564446575240967e-06,6.638092976010447e-07,1.4346044839151533e-06,0.045625335796902,0.0108058992795613,0.0417649657015633,0.1694586088747816,0.001620560031624446,1e-05,0.0,0.0034468
52.0,0.2818035844923723,0.1696535488305337,1.839223811354073e-06,6.084947131870835e-07,1.630156339769093e-06,0.045625335796902,0.0108058992795613,0.0537497559198969,0.1694586088747816,0.001620560031624446,1e-05,0.0,0.0034468
54.0,0.2808598593132326,0.1742941075735717,1.2426662388477943e-06,5.196448431762215e-07,1.053434016383612e-06,0.045625335796902,0.0108058992795613,0.0726345706340943,0.1694586088747816,0.001620560031624446,1e-05,0.0,0.0034468
56.0,0.2819737956182769,0.1765800556214018,1.4765751796760435e-06,5.970266467040035e-07,1.360899853829522e-06,0.045625335796902,0.0108058992795613,0.0909748229487881,0.1694586088747816,0.001620560031624446,1e-05,0.0,0.0034468
58.0,0.281058293277567,0.1808039889187865,1.1644827626049227e-06,5.246718568812101e-07,1.0673069005752092e-06,0.045625335796902,0.0108058992795613,0.1153076988603685,0.1694586088747816,0.001620560031624446,1e-05,0.0,0.0034468
60.0,0.2819700358855015,0.1831845369725135,1.326789805470931e-06,4.670106167525747e-07,1.208817214457683e-06,0.045625335796902,0.0108058992795613,0.147629876391967,0.1694586088747816,0.001620560031624446,1e-05,0.0,0.0034468
62.0,0.2813209178483207,0.1869645738134511,9.721659891434543e-07,4.178081747046566e-07,7.838559561943086e-07,0.045625335796902,0.0108058992795613,0.1810414833728655,0.1694586088747816,0.001620560031624446,1e-05,0.0,0.0034468
64.0,0.2816633243518492,0.1883423387983105,1.069560326748788e-06,3.732456414532338e-07,9.48027689796077e-07,0.045625335796902,0.0108058992795613,0.2248044980238806,0.1694586088747816,0.001620560031624446,1e-05,0.0,0.0034468
66.0,0.2825592389531675,0.1904107257283192,1.6713138891147498e-06,5.431540593966045e-07,1.3276677610902842e-06,0.045625335796902,0.0108058992795613,0.2816415800173829,0.1694586088747816,0.001620560031624446,1e-05,0.0,0.0034468
68.0,0.2810533157780293,0.1937590240113426,1.4958102384972789e-06,7.077142659353278e-07,1.3342531012758715e-06,0.045625335796902,0.0108058992795613,0.3591781261978894,0.1694586088747816,0.001620560031624446,1e-05,0.0,0.0034468
70.0,0.2817861261046667,0.1956749323305226,2.366239699688191e-06,9.306680510915352e-07,2.1756198781117447e-06,0.045625335796902,0.0108058992795613,0.467948943712161,0.1694586088747816,0.001620560031624446,1e-05,0.0,0.0034468
72.0,0.2820488679145027,0.196933310376272,4.812151826169211e-06,1.634585650368831e-06,4.382695841669311e-06,0.045625335796902,0.0108058992795613,0.6420900979388688,0.1694586088747816,0.001620560031624446,1e-05,0.0,0.0034468
74.0,0.2831386871974972,0.2003616500871208,5.643387263524421e-06,3.2928705810962485e-06,5.1759907498942325e-06,0.045625335796902,0.0108058992795613,0.8405667176046535,0.1694586088747816,0.001620560031624446,1e-05,0.0,0.0034468
76.0,0.2874859276971742,0.2063598494724818,6.38080599125181e-06,2.7783849326556373e-06,5.728456511321896e-06,0.045625335796902,0.0108058992795613,0.9024868897440078,0.1694586088747816,0.001620560031624446,1e-05,0.0,0.0034468
78.0,0.2867751726499533,0.2046661836698077,1.0991409894338178e-05,5.555955176941363e-06,1.0065137403843965e-05,0.045625335796902,0.0108058992795613,0.9378963933492152,0.1694586088747816,0.001620560031624446,1e-05,0.0,0.0034468
80.0,0.0,0.0,0.0,0.0,0.0,0.045625335796902,0.0108058992795613,0.959141181561458,0.1694586088747816,0.001620560031624446,1e-05,0.0,0.0034468
