B,Delta,h,tau_sf_inv,tau_so_inv,Sigma_D_D,Sigma_D_h,Sigma_D_tsf,Sigma_D_tso,Sigma_h_h,Sigma_h_tsf,Sigma_h_tso,Sigma_tsf_tsf,Sigma_tsf_tso,Sigma_tso_tso,x_N,G_N,Sigma_GN,Gamma,Sigma_Gamma,T
-107.5,0.3391384287261353,0.1981595189102122,0.0827984204594031,2.6814833471174227e-10,7.40074547183852e-06,-3.3084501959291803e-06,5.94817127681705e-06,-2.12196123780011e-05,4.338008068562932e-06,-3.096049579164193e-06,1.7326160203607907e-05,8.550502469516752e-06,-1.3136299484358756e-05,9.932353074856532e-05,0.1165837981346719,0.2201279398533443,0.019631504535322482,1e-06,0.0,0.0034468
-105.0,0.3374667719199783,0.199416847814247,0.0794261544713636,1.0735908274780655e-16,5.0689998082156e-06,-2.2909397657344166e-06,4.000236888875575e-06,-1.451259689693614e-05,2.981503836432543e-06,-2.0594005666439728e-06,1.1825495396863608e-05,5.743483507304881e-06,-8.744749607526833e-06,6.706980582221292e-05,0.1168633525293703,0.2201279398533443,0.019631504535322482,1e-06,0.0,0.0034468
-102.5,0.340326335736997,0.1981982336860942,0.0854359966786595,8.68796863233473e-10,6.900245261066814e-06,-3.036713627965408e-06,5.645741278927733e-06,-1.9708882055472622e-05,4.028796897037082e-06,-2.8938258640220368e-06,1.6040308748297696e-05,8.337545113064828e-06,-1.2576847334229025e-05,9.27574404508693e-05,0.0887660251326948,0.2201279398533443,0.019631504535322482,1e-06,0.0,0.0034468
-100.0,0.3411921897325102,0.1949850253016398,0.0897537865926586,0.0024467625152855,7.1822907232143656e-06,-3.1345214451448884e-06,5.986111566701753e-06,-2.058779959905857e-05,4.20859480492573e-06,-3.152444843788303e-06,1.693468654205304e-05,8.673153314635886e-06,-1.3321605268093736e-05,9.87198741681232e-05,0.0884863534752468,0.2201279398533443,0.019631504535322482,1e-06,0.0,0.0034468
-97.5,0.3374924690634751,0.19497169686539,0.0821208882101939,2.3022480958934187e-10,7.124589389058527e-06,-3.1282496628962315e-06,5.667604943930513e-06,-2.0156555045190573e-05,4.105606615594665e-06,-3.0060643338422616e-06,1.6444206752713488e-05,7.830884824548374e-06,-1.1947644167242348e-05,9.485395494200112e-05,0.0830346909903804,0.2201279398533443,0.019631504535322482,1e-06,0.0,0.0034468
-95.0,0.3408375804815686,0.1967981459237598,0.0875503585469306,0.0047338983094652,5.36385377185086e-06,-2.3855661913032564e-06,4.425352827787117e-06,-1.5514362951272387e-05,3.162616798212178e-06,-2.36480032165059e-06,1.2769324652969997e-05,6.3005647112811614e-06,-9.988959386721705e-06,7.398654929397765e-05,0.0794001320710536,0.2201279398533443,0.019631504535322482,1e-06,0.0,0.0034468
-92.5,0.3363639114445708,0.1922602097236125,0.0849660003907753,6.9455436372760025e-09,7.105812022315464e-06,-3.147145593247763e-06,5.758035028899273e-06,-2.037681305153457e-05,4.170203550386523e-06,-3.0609385104771742e-06,1.6800185469879318e-05,8.094544934672452e-06,-1.2519422713868652e-05,9.70066741793273e-05,0.0670985660768309,0.2201279398533443,0.019631504535322482,1e-06,0.0,0.0034468
-90.0,0.3302495426949585,0.1962508482290573,0.0800699795942033,0.0238978416436629,6.674617400943507e-06,-3.2209538067604976e-06,5.543341920628186e-06,-2.058310377314952e-05,4.093946568058045e-06,-3.2899418303563505e-06,1.7156393424515618e-05,7.182219819550243e-06,-1.4234990573008342e-05,9.922890782478244e-05,0.0680771237210246,0.2201279398533443,0.019631504535322482,1e-06,0.0,0.0034468
-87.5,0.3413860408985605,0.1934297857802639,0.0892646441103623,9.727992092199827e-07,6.59376698946573e-06,-2.878294210871336e-06,5.3999157779845866e-06,-1.877698201503492e-05,3.866445040918585e-06,-2.8674644505498075e-06,1.554412323083601e-05,7.630846773972402e-06,-1.158375608501543e-05,9.008213631032632e-05,0.0592704567115299,0.2201279398533443,0.019631504535322482,1e-06,0.0,0.0034468
-85.0,0.3318028076337886,0.1952685005071305,0.0795845906682172,0.0162650550233658,6.747923286780961e-06,-3.220679404109383e-06,5.42525332878723e-06,-2.0419062010366587e-05,4.108040251273343e-06,-3.1678385883511013e-06,1.7035339710650112e-05,6.953373242095766e-06,-1.3134586298249326e-05,9.770753533243788e-05,0.0574532358832411,0.2201279398533443,0.019631504535322482,1e-06,0.0,0.0034468
-82.5,0.332079942989613,0.1888330577470729,0.0758106302528222,0.0138579182603587,9.206859935381471e-06,-4.324464454753174e-06,7.641732323601319e-06,-2.9125578100011336e-05,5.674098411790005e-06,-3.873990042990101e-06,2.34231078193119e-05,1.229155773011168e-05,-2.2609954983036907e-05,0.0001480967309316,0.0539584541612628,0.2201279398533443,0.019631504535322482,1e-06,0.0,0.0034468
-80.0,0.3293581112499271,0.1908259354702802,0.0733821003976561,0.0371052517066865,1.150949549476526e-05,-5.696879784642046e-06,1.008360735930905e-05,-3.877735733165032e-05,7.343848946049528e-06,-5.807321733683403e-06,3.2091861745111306e-05,1.5045951250310888e-05,-3.217726669406984e-05,0.0002015870132014,0.0433345663234787,0.2201279398533443,0.019631504535322482,1e-06,0.0,0.0034468
-77.5,0.3295323605603495,0.1921230655019687,0.0709247853056642,0.0446169790196322,1.1454867457194687e-05,-5.824133494301198e-06,1.0140126468281629e-05,-3.956604184864094e-05,7.40227822157187e-06,-6.137383301159763e-06,3.309457720600899e-05,1.432312811449808e-05,-3.291139529391943e-05,0.0002064483149395,0.0471089024401554,0.2201279398533443,0.019631504535322482,1e-06,0.0,0.0034468
-75.0,0.3269390073377238,0.1901180670051144,0.0773791690686162,0.0548061584527491,1.280587671527019e-05,-6.426082224922789e-06,1.1740862592542414e-05,-4.3937816117024265e-05,8.562089550957455e-06,-7.042964241790154e-06,3.753625261383523e-05,1.8086489831886023e-05,-3.91412748501164e-05,0.0002358603302731,0.0349471136432816,0.2201279398533443,0.019631504535322482,1e-06,0.0,0.0034468
-72.5,0.3286764369461029,0.1851142397537596,0.0735265156288624,0.0301325011508568,9.513015478438732e-06,-4.524988544517172e-06,8.407492142404616e-06,-3.1473238447848314e-05,5.700346551338781e-06,-4.855903923845024e-06,2.5043652974626217e-05,1.204503187428242e-05,-2.591060540854042e-05,0.0001594146905458,0.0430550119287804,0.2201279398533443,0.019631504535322482,1e-06,0.0,0.0034468
-70.0,0.3325502802837087,0.182052281060242,0.0770983235268723,0.0201875880695201,8.198430197801405e-06,-3.845962184472248e-06,7.193275641280429e-06,-2.694656157220996e-05,5.017496167587541e-06,-4.079972169798556e-06,2.2206145005158167e-05,1.0307052382340568e-05,-2.111681216301476e-05,0.0001412600184832,0.0327105612229455,0.2201279398533443,0.019631504535322482,1e-06,0.0,0.0034468
-67.5,0.3290270977247093,0.1814208260957238,0.0778755398285146,0.0352607013625012,9.179084787539951e-06,-4.401524326420486e-06,8.333555166960422e-06,-3.099808555490534e-05,5.830182585675733e-06,-4.953607184839607e-06,2.613404863424343e-05,1.1943192306983718e-05,-2.5834322581520764e-05,0.0001668350047126,0.035506339695428,0.2201279398533443,0.019631504535322482,1e-06,0.0,0.0034468
-65.0,0.3260237532373641,0.1811659745308657,0.069127729731523,0.0271279453158124,6.227150286716922e-06,-3.077609420498008e-06,5.344614396165771e-06,-2.1164226317567987e-05,3.87690622991486e-06,-3.229968803179138e-06,1.759292572964826e-05,7.004349749242951e-06,-1.619236765437047e-05,0.0001106548905639,0.030054559947812,0.2201279398533443,0.019631504535322482,1e-06,0.0,0.0034468
-62.5,0.3276479858571799,0.1763653666532702,0.0764828496695899,0.0286373048250333,8.760109509506204e-06,-4.178278145193691e-06,7.812989280575376e-06,-2.9482276799836253e-05,5.49260875417267e-06,-4.714085044510258e-06,2.488476096673156e-05,1.0558074574212644e-05,-2.3476904995461817e-05,0.0001592386830379,0.0232050082267046,0.2201279398533443,0.019631504535322482,1e-06,0.0,0.0034468
-60.0,0.3259408793521029,0.1827107579355684,0.0736134310282876,0.0569718800937577,7.944222447712367e-06,-4.219312724675501e-06,6.478557809645362e-06,-2.705534244022587e-05,5.653632032864048e-06,-3.849920747106821e-06,2.3940173214248765e-05,8.63242764492586e-06,-1.7714549375350357e-05,0.0001373432623729,0.0336891188671392,0.2201279398533443,0.019631504535322482,1e-06,0.0,0.0034468
-57.5,0.3281367532713689,0.1779316875009661,0.0761434606553627,0.0419618224757626,9.36745659462478e-06,-4.60273890046068e-06,8.428776785778844e-06,-3.2300540562677186e-05,6.095093418997987e-06,-5.384446304233399e-06,2.7929511777497205e-05,1.0848184395216447e-05,-2.6333338940231384e-05,0.000178349820217,0.024463003002847,0.2201279398533443,0.019631504535322482,1e-06,0.0,0.0034468
-55.0,0.3261459796930086,0.1774939966823927,0.0759371202399774,0.0485384833874771,9.0115061627217e-06,-4.4671073673009145e-06,8.223535121569385e-06,-3.142643842119035e-05,5.970743499869103e-06,-5.342758728195684e-06,2.746496800997224e-05,1.0605734401802344e-05,-2.6316484936400386e-05,0.0001757847114959,0.0183123372684853,0.2201279398533443,0.019631504535322482,1e-06,0.0,0.0034468
-52.5,0.3235623850554243,0.1771994427621509,0.0736547598901016,0.0557688947137382,9.081944619873526e-06,-4.602480135615463e-06,8.258194005865934e-06,-3.2205776444920946e-05,6.161185895148456e-06,-5.543928351242592e-06,2.85250080973003e-05,1.0279751805412928e-05,-2.711725999582093e-05,0.0001823308490737,0.0255813378443901,0.2201279398533443,0.019631504535322482,1e-06,0.0,0.0034468
-50.0,0.3260547182296819,0.1690920340469233,0.0681451337981451,0.0446287317017141,8.620669037496375e-06,-4.273842820498614e-06,7.808238620697798e-06,-3.170609695493511e-05,5.801185633373376e-06,-4.75598150889464e-06,2.738217194592436e-05,1.1555841690113876e-05,-2.792959747729556e-05,0.0001869410536947,0.0149574500066061,0.2201279398533443,0.019631504535322482,1e-06,0.0,0.0034468
-47.5,0.3235741435495644,0.172758486217019,0.0678736665017004,0.0756355234320156,1.3569187965186796e-05,-7.023518171283767e-06,1.2892653296749458e-05,-5.201239170103229e-05,9.977662843499087e-06,-8.546604611490908e-06,4.757821130015786e-05,1.9306061190584342e-05,-4.960341857223946e-05,0.0003220653107116,0.0183123372684853,0.2201279398533443,0.019631504535322482,1e-06,0.0,0.0034468
-45.0,0.3226725123556939,0.1651838351617113,0.0675931256965229,0.0552651017693441,1.0075176311362292e-05,-5.329848520999075e-06,9.373033299905085e-06,-3.950468037514762e-05,6.956625188917121e-06,-6.219742667530004e-06,3.4475316551794534e-05,1.3003396285035588e-05,-3.5899824576237805e-05,0.0002359183216927,0.0177531112163389,0.2201279398533443,0.019631504535322482,1e-06,0.0,0.0034468
-42.5,0.3189889123035597,0.1662309680017894,0.0656459409418206,0.0788620369266936,8.736514032247068e-06,-4.532820671389281e-06,8.432134798459634e-06,-3.414767639836158e-05,6.534321837590292e-06,-5.824513540748398e-06,3.1894226855111475e-05,1.1906649319310845e-05,-3.265035076465392e-05,0.0002181513471097,0.0127207803235203,0.2201279398533443,0.019631504535322482,1e-06,0.0,0.0034468
-40.0,0.3204175430773789,0.1668060311875109,0.0672211559406872,0.0804375147709619,9.127104450890224e-06,-4.713273438542841e-06,8.864518499544815e-06,-3.555331414216824e-05,6.86172688181018e-06,-6.120608253595015e-06,3.3380105538776586e-05,1.2668764449634051e-05,-3.430202446545343e-05,0.0002282837498394,0.017893005676438,0.2201279398533443,0.019631504535322482,1e-06,0.0,0.0034468
-37.5,0.3240433361722026,0.1631005377406381,0.0714296093230185,0.074973354949275,1.1383491695442677e-05,-5.725682248591603e-06,1.1102632742649144e-05,-4.364427381171076e-05,8.49357015457141e-06,-7.66106642385297e-06,4.132738664065453e-05,1.5510282918750468e-05,-4.175507101408674e-05,0.000284788434812,0.0097852363799636,0.2201279398533443,0.019631504535322482,1e-06,0.0,0.0034468
-35.0,0.3166653392877219,0.1647773750960394,0.0686328779187653,0.1083977674249883,1.0997504222595002e-05,-5.77290760013919e-06,1.118763206985043e-05,-4.395829346154861e-05,9.201134983643616e-06,-8.325683603481961e-06,4.483115276142504e-05,1.6264879001959302e-05,-4.568845568965001e-05,0.0003068153411078,0.0072690123021795,0.2201279398533443,0.019631504535322482,1e-06,0.0,0.0034468
