B,Delta,h,tau_sf_inv,tau_so_inv,Sigma_D_D,Sigma_D_h,Sigma_D_tsf,Sigma_D_tso,Sigma_h_h,Sigma_h_tsf,Sigma_h_tso,Sigma_tsf_tsf,Sigma_tsf_tso,Sigma_tso_tso,x_N,G_N,Sigma_GN,Gamma,Sigma_Gamma,T
-40.0,0.3169052352047248,0.1982357832977945,0.0631302908796405,2.9292176541521066e-08,7.13581420992159e-06,-3.3100314937415937e-06,4.68534039496985e-06,-1.902251590915909e-05,4.218998371451558e-06,-2.089913253137026e-06,1.5337031819043188e-05,6.816686875244856e-06,-7.42679305803207e-06,7.883080231789802e-05,0.3499519998303636,0.3158460527401614,0.011322649725737577,1e-06,0.0,0.0034468
-38.0,0.3127456492786155,0.1971513693401705,0.0605045359346114,4.7445406644604735e-14,8.069434433182525e-06,-3.96188510486664e-06,5.601951535648575e-06,-2.302518507185051e-05,4.857894428468314e-06,-2.936029033946131e-06,1.881035059015808e-05,7.427063936501101e-06,-1.1894328324430706e-05,0.0001002003815852,0.2877945384007154,0.3158460527401614,0.011322649725737577,1e-06,0.0,0.0034468
-36.0,0.3111781422017924,0.1945980905961662,0.0626759936423889,2.054047584494214e-07,8.222289785737217e-06,-3.748498206844101e-06,6.087284982916543e-06,-2.2284159839121165e-05,4.639139949629536e-06,-3.150360651305875e-06,1.7197393496051886e-05,8.31963465198645e-06,-1.3234560651749922e-05,9.268093181907802e-05,0.1850103076809492,0.3158460527401614,0.011322649725737577,1e-06,0.0,0.0034468
-34.0,0.3066454322930035,0.1940650317505356,0.0587359528815698,0.0150038405228213,1.1655745614169017e-05,-5.698089647405324e-06,8.477592943771675e-06,-3.536055333664193e-05,6.560411937329466e-06,-4.349294951014428e-06,2.6606355574604736e-05,1.1786800517474849e-05,-2.177369864342877e-05,0.0001553805212791,0.1394154200565666,0.3158460527401614,0.011322649725737577,1e-06,0.0,0.0034468
-32.0,0.3021791629499866,0.1983298839222555,0.0565973521736358,0.0394408323636998,1.4514802327308063e-05,-7.99311946409947e-06,1.160726076276065e-05,-4.799740402662813e-05,9.16461568748928e-06,-7.075497316512443e-06,3.886849019404254e-05,1.4879771280603842e-05,-3.578456831600253e-05,0.000219343734982,0.1161308897947579,0.3158460527401614,0.011322649725737577,1e-06,0.0,0.0034468
-30.0,0.3018498272725016,0.1951604631641767,0.0579345366253831,0.0363361569969487,1.5027586426094476e-05,-8.49970747034437e-06,1.21122325415795e-05,-5.10149278951617e-05,9.490552126992284e-06,-7.669767151667431e-06,4.130672177708442e-05,1.5012310524760068e-05,-3.867364646638528e-05,0.0002336958280634,0.0977172240291196,0.3158460527401614,0.011322649725737577,1e-06,0.0,0.0034468
-28.0,0.2958808171257225,0.1972410399567792,0.0558522348936015,0.0632427275887149,1.4281081434238756e-05,-8.233695573881981e-06,1.2143943272216613e-05,-5.004105105870487e-05,9.607925498115595e-06,-7.969510743025268e-06,4.2290401072432274e-05,1.522566606078546e-05,-4.005977277243474e-05,0.0002404938856461,0.0806682175815523,0.3158460527401614,0.011322649725737577,1e-06,0.0,0.0034468
-26.0,0.2936983756840517,0.1951756800725976,0.0502148720264893,0.0705210341253853,1.8501716915609985e-05,-1.0849065734689868e-05,1.6205492311125668e-05,-6.728146299841548e-05,1.2475358395157076e-05,-1.0945665369325278e-05,5.6299070272641565e-05,2.0450832624303823e-05,-5.806334102617096e-05,0.0003296571827113,0.0701463330106817,0.3158460527401614,0.011322649725737577,1e-06,0.0,0.0034468
-24.0,0.2937778501887444,0.1950476882985501,0.0511256888676745,0.0752242139730263,1.748824593280949e-05,-1.0218309003273875e-05,1.490448279683924e-05,-6.301443112818719e-05,1.1572799284894642e-05,-9.88365436200676e-06,5.177186714567484e-05,1.860522177534428e-05,-5.169589661309323e-05,0.0003009407426606,0.0590398629743561,0.3158460527401614,0.011322649725737577,1e-06,0.0,0.0034468
-22.0,0.2909865918175564,0.1955740302708813,0.0512201518543882,0.0932428654862275,1.6006072335866754e-05,-9.520851341525854e-06,1.5034803147191348e-05,-6.008300429482312e-05,1.1365606487506724e-05,-1.0689122688330251e-05,5.203583272042138e-05,1.9457899753660016e-05,-5.6562020755508143e-05,0.0003081702603703,0.0511484086832458,0.3158460527401614,0.011322649725737577,1e-06,0.0,0.0034468
-20.0,0.2900354910677635,0.1929891136387885,0.052261218489734,0.0979487739816153,1.545178794741804e-05,-9.120952505367603e-06,1.4805572910157986e-05,-5.808646643113704e-05,1.127918667061779e-05,-1.0753180715929809e-05,5.154559953020867e-05,1.909999432974588e-05,-5.580578251382689e-05,0.0003055833606135,0.0435491245359914,0.3158460527401614,0.011322649725737577,1e-06,0.0,0.0034468
-18.0,0.2880904143888804,0.1917988820033126,0.047641509694217,0.1070302412994992,1.8164309645102986e-05,-1.0964457342319816e-05,1.740796820203176e-05,-7.127744403715613e-05,1.3625626468162262e-05,-1.2714222599743595e-05,6.365389839917592e-05,2.3354621400271097e-05,-7.003476020761993e-05,0.000388584149297,0.0366319248700296,0.3158460527401614,0.011322649725737577,1e-06,0.0,0.0034468
-16.0,0.2846974983519399,0.19175477708996,0.046169433378671,0.1275347819838081,1.7461569946491066e-05,-1.0784453275784158e-05,1.745124298130064e-05,-7.076699603127922e-05,1.3962226042207057e-05,-1.3484635862309583e-05,6.594408298251114e-05,2.340873195831208e-05,-7.306278493729226e-05,0.0004034983145398,0.027961132259532,0.3158460527401614,0.011322649725737577,1e-06,0.0,0.0034468
-14.0,0.2867974423537346,0.1883965062001559,0.0487264919880314,0.1176483096830561,1.617323015372634e-05,-9.79124744468311e-06,1.5912482799730238e-05,-6.46474268314315e-05,1.2621875558649552e-05,-1.2114347130875573e-05,5.9654197451952766e-05,2.0872472986173143e-05,-6.490047932740769e-05,0.0003662927747495,0.0241614493229474,0.3158460527401614,0.011322649725737577,1e-06,0.0,0.0034468
-12.0,0.2838779466109616,0.1850280298446656,0.0437046776987646,0.1258237166011234,1.7728063159412603e-05,-1.094528747468008e-05,1.745948615582664e-05,-7.390980786400463e-05,1.4473662805605002e-05,-1.3565716435709316e-05,6.973153957935116e-05,2.3496453955084715e-05,-7.565919509674216e-05,0.0004383771751858,0.0193876752130436,0.3158460527401614,0.011322649725737577,1e-06,0.0,0.0034468
-10.0,0.283399465966989,0.1842191596729819,0.0443566172756172,0.1370544635409079,1.5000644698514489e-05,-9.29214279301629e-06,1.4999897608247568e-05,-6.322264997180482e-05,1.277077169739852e-05,-1.2007140345711612e-05,6.15821727346063e-05,2.0048374172096043e-05,-6.567000745500225e-05,0.0003874405785271,0.0152958221326034,0.3158460527401614,0.011322649725737577,1e-06,0.0,0.0034468
-8.0,0.2794280063161958,0.1819957716383401,0.039336252747249,0.1542412995093356,1.5362209307117492e-05,-9.387868663772044e-06,1.5183611915890988e-05,-6.785639275420223e-05,1.4133311311257834e-05,-1.227694285268536e-05,7.011403136249947e-05,2.1587397669582487e-05,-7.103107625139264e-05,0.0004657523669772,0.0133473128823067,0.3158460527401614,0.011322649725737577,1e-06,0.0,0.0034468
-6.0,0.2819688506861936,0.1794263998373671,0.0425686990615355,0.1587727333955679,1.3807440752075604e-05,-8.27557258657668e-06,1.3527380760539932e-05,-5.892880771388908e-05,1.3100014112659288e-05,-1.1000586581515396e-05,6.260476565809716e-05,1.8632443911248543e-05,-5.9547059577850666e-05,0.0004027829883274,0.0108142181665551,0.3158460527401614,0.011322649725737577,1e-06,0.0,0.0034468
-4.0,0.2809853572915278,0.1735793060255428,0.0408854906404964,0.1568455250645679,1.6756932558602938e-05,-1.0627913950839042e-05,1.713074356490816e-05,-7.642180091252272e-05,1.6763062402893747e-05,-1.4828341935502488e-05,8.323431448861309e-05,2.4803772238255374e-05,-8.54479309739797e-05,0.0005461064742686,0.0087682916263349,0.3158460527401614,0.011322649725737577,1e-06,0.0,0.0034468
-2.0,0.2797820593169242,0.1721385154217506,0.0404267333027769,0.1659932425927552,1.4352524615319874e-05,-8.965134414825732e-06,1.4634558876838043e-05,-6.5625497347951e-05,1.4391162821938576e-05,-1.278042844779157e-05,7.174811481331572e-05,2.057821806301553e-05,-7.245700673202003e-05,0.0004762464094238,0.0088657089162584,0.3158460527401614,0.011322649725737577,1e-06,0.0,0.0034468
0.0,0.2789244696390164,0.1677900685749338,0.0429473507510751,0.1724420417054135,1.402462247419364e-05,-8.644236180526427e-06,1.4402094364894076e-05,-6.402965398319646e-05,1.4695762971525091e-05,-1.2883797101813931e-05,7.303157431292252e-05,2.011814226540199e-05,-7.152131122329268e-05,0.0004866499735725,0.0056506686532687,0.3158460527401614,0.011322649725737577,1e-06,0.0,0.0034468
2.0,0.2765691099844274,0.1645807071735377,0.0395932945407518,0.1907723903232976,1.2812874584941297e-05,-7.959578418168347e-06,1.3244505995254952e-05,-6.097056289045058e-05,1.4819596173491764e-05,-1.2445764243557295e-05,7.459517549779991e-05,1.96010870031142e-05,-7.096406239756717e-05,0.0005072463917495,0.0048712649531502,0.3158460527401614,0.011322649725737577,1e-06,0.0,0.0034468
4.0,0.2757354602477785,0.1581416435681594,0.0424001502774553,0.1923512764929782,1.1779274308960748e-05,-7.21736538457658e-06,1.1736783551741716e-05,-5.5193948460651365e-05,1.4215691474978684e-05,-1.0993082727422263e-05,7.047006457761288e-05,1.642442459775498e-05,-5.9612802387638e-05,0.0004742718388047,0.0041892948881379,0.3158460527401614,0.011322649725737577,1e-06,0.0,0.0034468
5.9999999999999005,0.2736671957958483,0.149506864544777,0.0413396220783827,0.193376875900531,1.1721923885525346e-05,-6.336323977743783e-06,1.1424233816726603e-05,-5.182323703879128e-05,1.476217952401826e-05,-1.0399033984289188e-05,7.166317509062612e-05,1.7004789152899246e-05,-5.558368579904053e-05,0.0004950342678333,0.0025330620253854,0.3158460527401614,0.011322649725737577,1e-06,0.0,0.0034468
7.9999999999999,0.2709450624450218,0.1381094249934749,0.0407928452025837,0.2020693151073295,1.1532236399057286e-05,-6.712700297038722e-06,1.167484413471767e-05,-5.673763508162597e-05,1.6516457964957466e-05,-1.2169370697293428e-05,8.624879292040261e-05,1.7446434208536136e-05,-6.888589490792782e-05,0.0006237769881731,0.001071680087663,0.3158460527401614,0.011322649725737577,1e-06,0.0,0.0034468
10.0,0.2687623878119965,0.1119650517512033,0.038666290611862,0.1824561325168623,1.2424169762844929e-05,-6.7103586374024016e-06,1.1984606674955368e-05,-6.257870605508223e-05,1.9758756475918286e-05,-1.3082059107181248e-05,0.0001101409602334,1.9607436830890576e-05,-7.779116561979062e-05,0.000868193659123,0.0026304874879003,0.3158460527401614,0.011322649725737577,1e-06,0.0,0.0034468
12.0,0.2763347984067156,0.0768876331810787,0.0538041498453065,0.0791557168001929,1.1999055856759047e-05,-4.121274783914428e-06,1.1403172669231671e-05,-4.373538470002271e-05,1.474464713230389e-05,-9.40960237303165e-06,8.394190371879549e-05,1.7234235021323676e-05,-4.943863117709392e-05,0.00078426677581,0.0014613819377224,0.3158460527401614,0.011322649725737577,1e-06,0.0,0.0034468
14.0,0.2970445466569165,0.0026634901377775,0.1177105634587937,0.0807061005837956,6.530121227970213e-05,-0.0012684565000749,0.0001041980145553,0.0011171193583285,0.0617607376164124,-0.0033212761566064,-0.0559105139626729,0.000215633910581,0.0030590959367899,0.0618137508736552,0.0023382111003557,0.3158460527401614,0.011322649725737577,1e-06,0.0,0.0034468
16.0,0.2718670195990156,0.0718668575395288,0.0593766191297031,0.0829188355917521,1.764839822121627e-05,-6.079299026828462e-06,1.6500187077709086e-05,-5.2331802170233e-05,1.9145365543903524e-05,-9.966552337801336e-06,8.816081373333523e-05,2.461951881330644e-05,-1.9799414396122897e-05,0.0008143222912513,0.0025330620253854,0.3158460527401614,0.011322649725737577,1e-06,0.0,0.0034468
18.0,0.2702608840116169,0.0864794237610256,0.0528010828102756,0.1389660964485879,1.5394951546148308e-05,-7.517772090341405e-06,1.4910254617163888e-05,-6.717768195758121e-05,2.5589463325009285e-05,-1.4276088070031531e-05,0.000143198051,2.2960774447690832e-05,-6.827263311628206e-05,0.0011873833565593,0.0022407856378409,0.3158460527401614,0.011322649725737577,1e-06,0.0,0.0034468
20.0,0.2703975620234766,0.0958186115553519,0.0474392699900628,0.155325436446237,1.4735031123923407e-05,-6.9561214328347925e-06,1.426830895109636e-05,-6.529797943481878e-05,2.349242620648303e-05,-1.4348310271776876e-05,0.000131273029467,2.190167489221133e-05,-7.657611199097382e-05,0.0010800403298048,0.0023382111003557,0.3158460527401614,0.011322649725737577,1e-06,0.0,0.0034468
22.0,0.2732152559310161,0.1042278082888543,0.0462436828451,0.1601299922903695,1.4356566081991405e-05,-7.263567345042215e-06,1.4109534235746244e-05,-6.722473481884143e-05,2.190985903220001e-05,-1.4586589398939332e-05,0.0001216671225578,2.320540857665244e-05,-8.322586702765864e-05,0.0009736502217467,0.0027279047778238,0.3158460527401614,0.011322649725737577,1e-06,0.0,0.0034468
24.0,0.2694914844755456,0.1154697475194195,0.0432739408840145,0.1815062113249414,1.3253871983571148e-05,-7.100373462015035e-06,1.3188836164121272e-05,-6.432092470969718e-05,2.050027500433588e-05,-1.4081035889780446e-05,0.0001115826843465,2.17616605558284e-05,-8.142816953109098e-05,0.0008598533503871,0.0026304874879003,0.3158460527401614,0.011322649725737577,1e-06,0.0,0.0034468
26.0,0.2694914844755456,0.1154697475194195,0.0432739408840145,0.1815062113249414,1.938559778410971e-05,-1.1254530622264295e-05,1.9496711361595773e-05,-9.831825501986553e-05,2.9989963317239e-05,-2.1217566822514388e-05,0.0001627029860479,3.1695248418963955e-05,-0.0001233800663172,0.0012278188671021,0.0041892948881379,0.3158460527401614,0.011322649725737577,1e-06,0.0,0.0034468
28.0,0.2702555726380755,0.133875239971597,0.0440010531428722,0.1940145206856662,1.320358657398646e-05,-7.472825963420523e-06,1.3468606368249908e-05,-6.343521538083023e-05,1.876104831365672e-05,-1.375593326516905e-05,9.760123198797924e-05,2.113248785179939e-05,-7.762811332920138e-05,0.0007088040942664,0.004091869425623,0.3158460527401614,0.011322649725737577,1e-06,0.0,0.0034468
30.0,0.2739476609502877,0.1421710628723937,0.041259585547022,0.1860029894928289,1.4489906708244156e-05,-8.50603952101492e-06,1.4671807234527133e-05,-7.054914948468844e-05,1.8645183843721376e-05,-1.4361478005806964e-05,9.697076549392589e-05,2.29346069217425e-05,-8.4017123135257e-05,0.0006988946385451,0.0042867203506527,0.3158460527401614,0.011322649725737577,1e-06,0.0,0.0034468
32.0,0.2740427121988534,0.1490609086016792,0.0472335698811048,0.1760348190743653,1.3303260082846836e-05,-7.771540596223088e-06,1.3811467363436904e-05,-6.114442703722201e-05,1.5607456604681926e-05,-1.2870502554193398e-05,7.848887742316282e-05,2.0349652312333863e-05,-7.14849020986876e-05,0.0005437816851216,0.0051635413406948,0.3158460527401614,0.011322649725737577,1e-06,0.0,0.0034468
34.0,0.2757616101048389,0.1590021357541582,0.0422914089725993,0.1838708979028059,1.517645200479579e-05,-9.235882182999478e-06,1.5703805858740898e-05,-7.134495155806432e-05,1.7485870266784054e-05,-1.4652209269561044e-05,8.804015630068407e-05,2.3184195345006176e-05,-8.293660102340886e-05,0.0006025346504338,0.007599186076157,0.3158460527401614,0.011322649725737577,1e-06,0.0,0.0034468
36.0,0.2731251627586154,0.1677156399063351,0.0412923597118608,0.194969323259573,1.4647582651725772e-05,-9.125220787481086e-06,1.5449519974707088e-05,-6.833753855933399e-05,1.6937724028462944e-05,-1.4550653323594835e-05,8.373446785114077e-05,2.294710030711136e-05,-8.093218628913625e-05,0.0005574468696257,0.0083786224666413,0.3158460527401614,0.011322649725737577,1e-06,0.0,0.0034468
38.0,0.2801921528967352,0.1677457621883183,0.0495873241733636,0.1513435555762159,1.533001855934773e-05,-9.038850259134908e-06,1.584724321839408e-05,-6.548140583902117e-05,1.4792539521778466e-05,-1.335300624334898e-05,7.141763495625976e-05,2.2377292006673256e-05,-7.242581682512223e-05,0.0004661054233649,0.0119833073715504,0.3158460527401614,0.011322649725737577,1e-06,0.0,0.0034468
40.0,0.2790560757312997,0.1754358776152449,0.0443869187138028,0.1625206831561177,1.533892464295597e-05,-9.463470591078952e-06,1.5917952691880006e-05,-6.760801556717116e-05,1.4893141326963674e-05,-1.3600171703414957e-05,7.259058470720359e-05,2.2746615378206616e-05,-7.553101525345782e-05,0.0004714103435375,0.0145164020873017,0.3158460527401614,0.011322649725737577,1e-06,0.0,0.0034468
42.0,0.2799012801970675,0.1794774331770567,0.0423367540726923,0.1558264346641186,1.788130583056873e-05,-1.116576453320742e-05,1.83181686050081e-05,-7.863176029815827e-05,1.667225344124953e-05,-1.5263407667537473e-05,8.126530674084163e-05,2.638464275057725e-05,-8.675218958497272e-05,0.0005256453403653,0.0176340005425937,0.3158460527401614,0.011322649725737577,1e-06,0.0,0.0034468
44.0,0.2839695828041558,0.1818950742348676,0.0479053784186678,0.1314994566950496,1.597696149888441e-05,-9.583341791233534e-06,1.6210831379007896e-05,-6.547981545380897e-05,1.335803973681043e-05,-1.267482148306456e-05,6.323286034236566e-05,2.277132826877677e-05,-6.99589123900689e-05,0.0003981820085772,0.0227975255381056,0.3158460527401614,0.011322649725737577,1e-06,0.0,0.0034468
46.0,0.2847883974981706,0.1856185580925969,0.0503007181087175,0.1240070419567968,1.598596681349877e-05,-9.290941585522633e-06,1.542571942003035e-05,-6.169387130513325e-05,1.33510176511555e-05,-1.1475128059982324e-05,6.053408544774145e-05,2.0824307856131635e-05,-5.90081029183051e-05,0.0003658163170291,0.0306890615551301,0.3158460527401614,0.011322649725737577,1e-06,0.0,0.0034468
48.0,0.2881572729108239,0.1863047097015679,0.0518755575611075,0.1102057860305231,1.7269751400862386e-05,-1.0227624970598983e-05,1.6922068251557622e-05,-6.786949528601749e-05,1.3216689534790164e-05,-1.2550039028402633e-05,6.200702145240682e-05,2.273132896429562e-05,-6.773188054065067e-05,0.0003821238394059,0.0372165103354841,0.3158460527401614,0.011322649725737577,1e-06,0.0,0.0034468
50.0,0.291770668355194,0.1874157349423292,0.0516428508621168,0.085171650665153,1.8578721149942507e-05,-1.1076963887598512e-05,1.6118763998478262e-05,-6.890081783279196e-05,1.3565353378561378e-05,-1.0939432239780546e-05,6.01185120486686e-05,2.1139203836622866e-05,-5.791323661848656e-05,0.0003492383427336,0.0476409776164315,0.3158460527401614,0.011322649725737577,1e-06,0.0,0.0034468
52.0,0.2912890002794536,0.1941586173826193,0.0527366514657848,0.0907593784332256,1.7352980002176475e-05,-1.021588520157188e-05,1.6275194152280888e-05,-6.471806160971776e-05,1.2271135734783234e-05,-1.1461155863893174e-05,5.598581967053949e-05,2.1278247698314312e-05,-6.0734034794503255e-05,0.0003323750535921,0.0593321148441262,0.3158460527401614,0.011322649725737577,1e-06,0.0,0.0034468
