B,Delta,h,tau_sf_inv,tau_so_inv,Sigma_D_D,Sigma_D_h,Sigma_D_tsf,Sigma_D_tso,Sigma_h_h,Sigma_h_tsf,Sigma_h_tso,Sigma_tsf_tsf,Sigma_tsf_tso,Sigma_tso_tso,x_N,G_N,Sigma_GN,Gamma,Sigma_Gamma,T
-108.0,0.2748899961550233,0.1621083856299197,0.0352978413721042,2.1594970557731318e-17,1.5128599917732389e-05,-7.890206918334518e-06,1.037716537211256e-05,-4.968743437700972e-05,9.192203534266233e-06,-5.180306946115084e-06,3.812072797466837e-05,1.3913192878366669e-05,-3.225331019972358e-05,0.0002393261738015,0.1413797329320257,0.01905802355895349,0.00013464538411319678,1e-06,0.0,0.0034468
-106.0,0.2759654710862328,0.1627179713281296,0.0361929464796536,6.893130893524757e-16,1.283992887435846e-05,-6.795233922884727e-06,8.76115341100214e-06,-4.278615815098813e-05,7.946021587978982e-06,-4.387289640597102e-06,3.331796981350042e-05,1.1823270257092769e-05,-2.7590681870801584e-05,0.0002099502069236,0.1333070440437847,0.01905802355895349,0.00013464538411319678,1e-06,0.0,0.0034468
-104.0,0.2777006378955109,0.1638383296525337,0.0363626410281607,5.0814411405423275e-22,1.4214657898127298e-05,-7.5159173790711965e-06,9.76494171951766e-06,-4.7455825800027175e-05,8.795337920490778e-06,-4.946898503408382e-06,3.709678904308125e-05,1.3037782430007482e-05,-3.0622816753538465e-05,0.0002324849690009,0.1204909969199919,0.01905802355895349,0.00013464538411319678,1e-06,0.0,0.0034468
-102.0,0.2753383996474521,0.1607809118118338,0.0365822030741749,2.3856088199942574e-14,1.251599188973816e-05,-6.9538440744001975e-06,8.22337723222233e-06,-4.243556494528342e-05,8.198185591527411e-06,-4.1609181865033e-06,3.444305135560874e-05,1.0974027041766232e-05,-2.4829134647181645e-05,0.0002053615771484,0.1106014722083408,0.01905802355895349,0.00013464538411319678,1e-06,0.0,0.0034468
-100.0,0.2763390478495643,0.1610011190700364,0.0377749094351609,8.766949334572464e-14,1.3229468799191102e-05,-6.85864392456725e-06,9.281138386938844e-06,-4.4070022888946906e-05,8.043175570740911e-06,-4.698736713039832e-06,3.413949383065508e-05,1.2556762653851325e-05,-2.8884339124430367e-05,0.0002164953396764,0.1008125818351964,0.01905802355895349,0.00013464538411319678,1e-06,0.0,0.0034468
-98.0,0.2777914716752813,0.1592201291268373,0.0400598156664934,1.6546499581020332e-13,1.2794174951512965e-05,-6.546159013776084e-06,9.27364839363784e-06,-4.30206653704523e-05,7.698466011025577e-06,-4.831788726615292e-06,3.353071876539862e-05,1.241372928967944e-05,-2.8542770303747457e-05,0.0002132404345745,0.0934459586355969,0.01905802355895349,0.00013464538411319678,1e-06,0.0,0.0034468
-96.0,0.278044220131889,0.1580501316522338,0.0395752604837564,5.4193217290334067e-11,1.13796800435086e-05,-5.825329862501468e-06,8.197788974299929e-06,-3.8156961757368175e-05,6.827658395919697e-06,-4.353485696412638e-06,3.003585086362088e-05,1.0566850522516187e-05,-2.4032165732746347e-05,0.0001867991510659,0.0886021015047912,0.01905802355895349,0.00013464538411319678,1e-06,0.0,0.0034468
-94.0,0.2774162959918511,0.1582376446528328,0.0389808425777659,2.7848978210900583e-16,1.2101543701834124e-05,-6.219113921981875e-06,8.798132863414345e-06,-4.104155155942938e-05,7.20432459350756e-06,-4.743398490093874e-06,3.2103802351132e-05,1.1249231408127134e-05,-2.668906825128496e-05,0.0002024045418905,0.1294722391631933,0.01905802355895349,0.00013464538411319678,1e-06,0.0,0.0034468
-92.0,0.2774577585950135,0.1574534547122636,0.0403678641705627,1.308505797877233e-13,1.053340035194506e-05,-5.366404424651772e-06,7.742603081786387e-06,-3.561596146739844e-05,6.290941946976648e-06,-4.142713335614617e-06,2.7872692879439387e-05,1.0119130737189032e-05,-2.358920289680821e-05,0.0001767830184473,0.0751806230308688,0.01905802355895349,0.00013464538411319678,1e-06,0.0,0.0034468
-90.0,0.2784192458659819,0.1577557398181282,0.0406897391767305,9.802416304057477e-16,1.2862450474289129e-05,-6.605914130882865e-06,9.461658621909176e-06,-4.393094949259684e-05,7.721549093448352e-06,-5.119561690506187e-06,3.466810360480356e-05,1.2233348494375796e-05,-2.8886493703208057e-05,0.0002199551191136,0.0863820511110596,0.01905802355895349,0.00013464538411319678,1e-06,0.0,0.0034468
-88.0,0.2776898616564524,0.1574272377151643,0.0390677904255947,9.504848743508274e-17,1.0216849571711414e-05,-5.256545275880989e-06,7.45140486664973e-06,-3.472397109157686e-05,6.056998214607844e-06,-4.103620762713096e-06,2.728150588780643e-05,9.28905445388541e-06,-2.232023211871113e-05,0.000171028863219,0.0825472462304683,0.01905802355895349,0.00013464538411319678,1e-06,0.0,0.0034468
-86.0,0.277992332851866,0.1566754815700642,0.0385527919496308,9.92896500766047e-16,9.654446002012783e-06,-5.010381728513082e-06,6.978072005986962e-06,-3.284941171113846e-05,5.711316493814486e-06,-3.966494896131466e-06,2.601543522334545e-05,8.301042635354908e-06,-2.0441856384980264e-05,0.0001610637249138,0.1081796113645643,0.01905802355895349,0.00013464538411319678,1e-06,0.0,0.0034468
-84.0,0.27861142351033,0.1551770163122073,0.0447246212805475,8.306240326939767e-16,1.3090364923720246e-05,-6.678771764422759e-06,1.004855268109422e-05,-4.454419713453611e-05,7.751577236696209e-06,-5.540666052371768e-06,3.4477881431773214e-05,1.3296311831045002e-05,-3.1916863772838795e-05,0.0002197289194226,0.028659521884739,0.01905802355895349,0.00013464538411319678,1e-06,0.0,0.0034468
-82.0,0.2784021654995968,0.15387801827467,0.0431703084849043,6.084529496166904e-20,1.0885750178854923e-05,-5.482964163224054e-06,8.236370850856114e-06,-3.689040973485881e-05,6.466077933631592e-06,-4.5773937407536105e-06,2.927668569852361e-05,1.0438542631773523e-05,-2.4459054031424155e-05,0.0001851131349234,0.0534843743321498,0.01905802355895349,0.00013464538411319678,1e-06,0.0,0.0034468
-80.0,0.2774564717343477,0.1530171023912264,0.0422800837007509,3.553757187097353e-14,1.173002269835976e-05,-5.967464753599676e-06,8.855177165972794e-06,-3.986168968279915e-05,7.044117192550481e-06,-5.0201846775457484e-06,3.203396767626356e-05,1.094659513778397e-05,-2.618901553644519e-05,0.0002005728508197,0.0491449078831986,0.01905802355895349,0.00013464538411319678,1e-06,0.0,0.0034468
-78.0,0.279268489182893,0.1515832387874711,0.0448524385798154,6.4919981959663e-14,1.0593335763602338e-05,-5.322825169985334e-06,8.059204558185053e-06,-3.586078073203619e-05,6.286925909411199e-06,-4.602978399246664e-06,2.878439114226548e-05,9.8796915106637e-06,-2.333555277542394e-05,0.000181214280003,0.0723551412870076,0.01905802355895349,0.00013464538411319678,1e-06,0.0,0.0034468
-76.0,0.2774784792055771,0.1514347287084501,0.0422349391184526,1.79222823290301e-13,1.0121632076837609e-05,-5.100759395143795e-06,7.575896728717709e-06,-3.4255555019696465e-05,5.9026452060043655e-06,-4.40187829952351e-06,2.724935520342052e-05,8.919304421827614e-06,-2.187235610269848e-05,0.0001717754173037,0.0712450483685129,0.01905802355895349,0.00013464538411319678,1e-06,0.0,0.0034468
-74.0,0.2783613941750352,0.1505673024098598,0.0476070471596738,7.664826300427111e-05,1.0551651956894635e-05,-5.168441801921124e-06,8.287852679194418e-06,-3.5603493709254744e-05,6.248447639072807e-06,-4.518865748329647e-06,2.8275901056725923e-05,1.101495697654759e-05,-2.469576690605481e-05,0.0001824948523861,0.0371362380028332,0.01905802355895349,0.00013464538411319678,1e-06,0.0,0.0034468
-72.0,0.2759082478551443,0.1489774248466508,0.0398384076391368,0.0086738098004539,1.4504123358654104e-05,-7.611988922565956e-06,1.0998540946433423e-05,-5.21360610961003e-05,8.924961285928607e-06,-6.369917340992481e-06,4.180193146124399e-05,1.3690856825248116e-05,-3.642302918411203e-05,0.0002737238018413,0.0393562883965648,0.01905802355895349,0.00013464538411319678,1e-06,0.0,0.0034468
-70.0,0.2779464129614926,0.1486734160756168,0.0424258641434312,0.011120037503487,1.2374235519615789e-05,-6.424538895862194e-06,9.596322042188656e-06,-4.459297053793822e-05,7.644154197177008e-06,-5.618617620302336e-06,3.605785956748818e-05,1.2036937166999425e-05,-3.1679044161819715e-05,0.0002375217350673,0.0571172333194383,0.01905802355895349,0.00013464538411319678,1e-06,0.0,0.0034468
-68.0,0.2787166123734936,0.1460139332112682,0.0421213318789554,0.000319051213488,1.1937811140854928e-05,-6.0398715119962455e-06,9.063046014713874e-06,-4.184483483118296e-05,7.111551758379377e-06,-5.142129572017692e-06,3.338753565062816e-05,1.1166650617524868e-05,-2.8089473785255733e-05,0.000219494131021,0.0624656165753565,0.01905802355895349,0.00013464538411319678,1e-06,0.0,0.0034468
-66.0,0.2792081938480211,0.1453290863107421,0.0384837850610144,0.0136874284854686,1.5309274884466316e-05,-8.06939668259364e-06,1.161617781067633e-05,-5.766406428808533e-05,9.769641207117656e-06,-6.530804324479449e-06,4.6351496089278005e-05,1.5560503655203477e-05,-4.293278400438496e-05,0.0003232459159612,0.0572181385444608,0.01905802355895349,0.00013464538411319678,1e-06,0.0,0.0034468
-64.0,0.2805139248189155,0.1420435551695921,0.0405661256367721,0.0035914567111258,1.3029418739596496e-05,-6.591882120688786e-06,9.945244271987177e-06,-4.7735059555880826e-05,7.994730908877882e-06,-5.316305038832135e-06,3.759996141772177e-05,1.3582686774076247e-05,-3.52281416175822e-05,0.0002664743505959,0.0650892878691727,0.01905802355895349,0.00013464538411319678,1e-06,0.0,0.0034468
-62.0,0.2748708851718567,0.1458085052258972,0.0388072690642817,0.0392855030147341,1.4289527208252611e-05,-7.876693664105485e-06,1.1560904997326024e-05,-5.719961125661754e-05,9.85571450981338e-06,-7.255511084119954e-06,4.848309411876359e-05,1.5480111365874192e-05,-4.636718659000494e-05,0.0003365240584248,0.0196781441982797,0.01905802355895349,0.00013464538411319678,1e-06,0.0,0.0034468
-60.0,0.2742721021667981,0.1435128853803065,0.0379406797944019,0.0290354923170713,1.3364684332583106e-05,-7.240335224387918e-06,1.0584058890741126e-05,-5.270454982618338e-05,8.901516773898937e-06,-6.426638059308902e-06,4.373200130528452e-05,1.3984139008195478e-05,-4.122839353004451e-05,0.0003052143484692,0.0146324766174343,0.01905802355895349,0.00013464538411319678,1e-06,0.0,0.0034468
-58.0,0.2801092290420574,0.1403935070590205,0.042722639630549,0.0154414706941321,1.2762121984290744e-05,-6.511096735232703e-06,1.0294236039823372e-05,-4.846906340338564e-05,8.035964946259244e-06,-5.981222914264358e-06,3.940597840731271e-05,1.3704575836463685e-05,-3.733178223585144e-05,0.000278467639256,0.0084767432067426,0.01905802355895349,0.00013464538411319678,1e-06,0.0,0.0034468
-56.0,0.2773848837526136,0.142228493820773,0.0412071285370019,0.0335158461537328,1.3304449533976683e-05,-7.089496163704159e-06,1.1056475218231876e-05,-5.287184095929094e-05,8.88821167009311e-06,-6.9562084550606224e-06,4.461486563533601e-05,1.4390201055786807e-05,-4.261021437031373e-05,0.000312683837224,0.0154398538608616,0.01905802355895349,0.00013464538411319678,1e-06,0.0,0.0034468
-54.0,0.2747713749648177,0.14041574239652,0.0386226626442249,0.0290883602242337,1.3041016275512336e-05,-6.9674993456084655e-06,1.0647958621697911e-05,-5.194129213110212e-05,8.560739347543003e-06,-6.694278103543265e-06,4.337901355023038e-05,1.3392446628597788e-05,-4.065921113586741e-05,0.0003041586227482,0.0517688500635255,0.01905802355895349,0.00013464538411319678,1e-06,0.0,0.0034468
-52.0,0.2734208977331927,0.1428570942822213,0.03895165276619,0.0469651098583684,1.5367544436503344e-05,-8.45171910538944e-06,1.294572439309466e-05,-6.306421787866162e-05,1.0750856434557282e-05,-8.535993534199712e-06,5.461216716320294e-05,1.6672262088637013e-05,-5.205833812887687e-05,0.0003813738993216,0.0004036547609004,0.01905802355895349,0.00013464538411319678,1e-06,0.0,0.0034468
-50.0,0.2732207199407701,0.1381981538426266,0.0410101333067915,0.0373956694190663,1.17628637114562e-05,-6.274347448972497e-06,9.962004299925362e-06,-4.7390358550415634e-05,7.999659126525821e-06,-6.4247157292644965e-06,4.062390815813221e-05,1.2895152556812566e-05,-3.8956591770204085e-05,0.0002866895044483,0.0113023197608812,0.01905802355895349,0.00013464538411319678,1e-06,0.0,0.0034468
-48.0,0.2734207855379966,0.135915462389828,0.0354787319693483,0.0433084861675433,1.505182869870804e-05,-8.353485787701392e-06,1.226320401950455e-05,-6.338162351101846e-05,1.0610791111773916e-05,-8.175417671370409e-06,5.514846411924924e-05,1.5202939463427282e-05,-5.073554961946259e-05,0.0003957331764411,0.0279531853095869,0.01905802355895349,0.00013464538411319678,1e-06,0.0,0.0034468
-46.0,0.2739840956583352,0.1355064996542589,0.0385280633589192,0.052102059965622,1.3807906355973474e-05,-7.6097294310253186e-06,1.170271058350186e-05,-5.833448261658778e-05,1.0115611745383112e-05,-7.951011635544786e-06,5.225811266688685e-05,1.523371170060122e-05,-4.956060814336221e-05,0.0003769583735234,0.0164489061110812,0.01905802355895349,0.00013464538411319678,1e-06,0.0,0.0034468
-44.0,0.2766879544259557,0.1314215243330231,0.0384578098599613,0.0265597155217577,1.3022259445903868e-05,-6.8784801532317e-06,1.0591580380943257e-05,-5.288398928553276e-05,8.612110784663124e-06,-6.79133985701936e-06,4.483217212089114e-05,1.2883705614225478e-05,-4.099748091708936e-05,0.0003252398415166,0.0532825638821049,0.01905802355895349,0.00013464538411319678,1e-06,0.0,0.0034468
