magnet_bpar	v_bias	lockin_6_CondX
-0.1	-0.001	0.233400953811372
-0.1	-0.000986666666666667	0.235247343928903
-0.1	-0.000973333333333333	0.233093265146462
-0.1	-0.00096	0.233677925235405
-0.1	-0.000946666666666667	0.23629353701521
-0.1	-0.000933333333333333	0.241555477815697
-0.1	-0.00092	0.24343232704603
-0.1	-0.000906666666666667	0.242601670902004
-0.1	-0.000893333333333333	0.238847456185189
-0.1	-0.00088	0.237985824672213
-0.1	-0.000866666666666667	0.235431905502234
-0.1	-0.000853333333333333	0.238509050279403
-0.1	-0.00084	0.236539791198368
-0.1	-0.000826666666666667	0.236785787253451
-0.1	-0.000813333333333333	0.235093499596448
-0.1	-0.0008	0.234262585324348
-0.1	-0.000786666666666667	0.231800817876997
-0.1	-0.000773333333333333	0.233154957756289
-0.1	-0.00076	0.235031806986622
-0.1	-0.000746666666666667	0.237831980339758
-0.1	-0.000733333333333333	0.237032041436608
-0.1	-0.00072	0.237216603009939
-0.1	-0.000706666666666667	0.235339495651531
-0.1	-0.000693333333333333	0.238170644373618
-0.1	-0.00068	0.23937068179238
-0.1	-0.000666666666666667	0.237339730101518
-0.1	-0.000653333333333333	0.236631942920996
-0.1	-0.00064	0.236478098588541
-0.1	-0.000626666666666667	0.237524291674848
-0.1	-0.000613333333333333	0.237339730101518
-0.1	-0.0006	0.236755070012575
-0.1	-0.000586666666666667	0.237678136007303
-0.1	-0.000573333333333333	0.236693635530823
-0.1	-0.00056	0.238293513337122
-0.1	-0.000546666666666667	0.238293513337122
-0.1	-0.000533333333333333	0.234293302565224
-0.1	-0.00052	0.230970161732972
-0.1	-0.000506666666666667	0.232170199151734
-0.1	-0.000493333333333333	0.235247343928903
-0.1	-0.00048	0.236631942920996
-0.1	-0.000466666666666667	0.243155613750071
-0.1	-0.000453333333333333	0.243863142802518
-0.1	-0.00044	0.242170855145516
-0.1	-0.000426666666666667	0.237524291674848
-0.1	-0.000413333333333333	0.236816504494327
-0.1	-0.0004	0.2351549340782
-0.1	-0.000386666666666667	0.235062524227498
-0.1	-0.000373333333333333	0.237678136007303
-0.1	-0.00036	0.241955318203235
-0.1	-0.000346666666666667	0.237309012860641
-0.1	-0.000333333333333333	0.233308802088743
-0.1	-0.00032	0.235308778410655
-0.1	-0.000306666666666667	0.241278506391663
-0.1	-0.000293333333333333	0.247094131912142
-0.1	-0.00028	0.247001980189514
-0.1	-0.000266666666666667	0.244817184166197
-0.1	-0.000253333333333333	0.241032252208506
-0.1	-0.00024	0.242878642326038
-0.1	-0.000226666666666667	0.241893883721482
-0.1	-0.000213333333333333	0.242478543810425
-0.1	-0.0002	0.242878642326038
-0.1	-0.000186666666666667	0.243217048231823
-0.1	-0.000173333333333333	0.240232313305356
-0.1	-0.00016	0.23709347591836
-0.1	-0.000146666666666667	0.238693611852734
-0.1	-0.000133333333333333	0.237062758677484
-0.1	-0.00012	0.238078234522915
-0.1	-0.000106666666666667	0.239155144850098
-0.1	-9.33333333333334e-05	0.241616912297449
-0.1	-8e-05	0.237831980339758
-0.1	-6.66666666666667e-05	0.239709087698165
-0.1	-5.33333333333334e-05	0.240570719211142
-0.1	-4e-05	0.238601460130106
-0.1	-2.66666666666667e-05	0.234047306510141
-0.1	-1.33333333333333e-05	0.232908703573131
-0.1	0.0	0.235031806986622
-0.1	1.33333333333333e-05	0.240416874878687
-0.1	2.66666666666666e-05	0.24377099107989
-0.1	3.99999999999999e-05	0.244047962503924
-0.1	5.33333333333334e-05	0.247709767370036
-0.1	6.66666666666667e-05	0.244293958559006
-0.1	8e-05	0.241709322148152
-0.1	9.33333333333333e-05	0.242878642326038
-0.1	0.000106666666666667	0.24783263633354
-0.1	0.00012	0.249402055027038
-0.1	0.000133333333333333	0.245801942770752
-0.1	0.000146666666666667	0.241924600962359
-0.1	0.00016	0.244878618647949
-0.1	0.000173333333333333	0.248448271791434
-0.1	0.000186666666666667	0.245894094493381
-0.1	0.0002	0.242509261051301
-0.1	0.000213333333333333	0.240201337936406
-0.1	0.000226666666666667	0.240324465027984
-0.1	0.00024	0.238632177370982
-0.1	0.000253333333333333	0.235708876926267
-0.1	0.000266666666666667	0.235585749834689
-0.1	0.00028	0.236262819774334
-0.1	0.000293333333333333	0.238262796096246
-0.1	0.000306666666666667	0.238262796096246
-0.1	0.00032	0.241093944818333
-0.1	0.000333333333333333	0.240109186213778
-0.1	0.000346666666666667	0.234908679895043
-0.1	0.00036	0.232847010963305
-0.1	0.000373333333333333	0.232570297667346
-0.1	0.000386666666666667	0.234078023751017
-0.1	0.0004	0.232047072060155
-0.1	0.000413333333333333	0.233862486808736
-0.1	0.000426666666666667	0.238016800041163
-0.1	0.00044	0.239678370457289
-0.1	0.000453333333333333	0.239555243365711
-0.1	0.000466666666666667	0.241924600962359
-0.1	0.00048	0.242293982237095
-0.1	0.000493333333333333	0.239247554700801
-0.1	0.000506666666666667	0.238355205946949
-0.1	0.00052	0.237062758677484
-0.1	0.000533333333333333	0.23740116458327
-0.1	0.000546666666666667	0.236693635530823
-0.1	0.00056	0.236816504494327
-0.1	0.000573333333333333	0.234047306510141
-0.1	0.000586666666666667	0.231554821821915
-0.1	0.0006	0.228508394285621
-0.1	0.000613333333333333	0.231831793245948
-0.1	0.000626666666666667	0.234908679895043
-0.1	0.00064	0.237032041436608
-0.1	0.000653333333333333	0.240970817726754
-0.1	0.000666666666666667	0.242509261051301
-0.1	0.00068	0.241370658114292
-0.1	0.000693333333333333	0.238509050279403
-0.1	0.000706666666666667	0.236478098588541
-0.1	0.00072	0.234908679895043
-0.1	0.000733333333333333	0.233493363662074
-0.1	0.000746666666666667	0.234600991230134
-0.1	0.00076	0.234447146897679
-0.1	0.000773333333333333	0.235062524227498
-0.1	0.000786666666666667	0.240016776363075
-0.1	0.0008	0.240047493603951
-0.1	0.000813333333333333	0.239216837459925
-0.1	0.000826666666666667	0.239155144850098
-0.1	0.00084	0.239247554700801
-0.1	0.000853333333333333	0.236478098588541
-0.1	0.000866666666666667	0.233801052326984
-0.1	0.00088	0.233585515384702
-0.1	0.000893333333333333	0.233554798143826
-0.1	0.000906666666666667	0.233616490753653
-0.1	0.00092	0.237032041436608
-0.1	0.000933333333333333	0.240663129061845
