magnet_bpar	v_bias	lockin_6_CondX
-0.1	-0.001	0.116454222722528
-0.1	-0.000986666666666667	0.118592813820494
-0.1	-0.000973333333333333	0.121300835451002
-0.1	-0.00096	0.123608758565898
-0.1	-0.000946666666666667	0.122916200941777
-0.1	-0.000933333333333333	0.123131737884058
-0.1	-0.00092	0.120546843345129
-0.1	-0.000906666666666667	0.119208449278388
-0.1	-0.000893333333333333	0.114685012899299
-0.1	-0.00088	0.116069611891391
-0.1	-0.000866666666666667	0.115069623730436
-0.1	-0.000853333333333333	0.112684778449312
-0.1	-0.00084	0.111053925274062
-0.1	-0.000826666666666667	0.114808139990877
-0.1	-0.000813333333333333	0.122577795035991
-0.1	-0.0008	0.12480879598466
-0.1	-0.000786666666666667	0.124623976283254
-0.1	-0.000773333333333333	0.122347028537309
-0.1	-0.00076	0.122377745778185
-0.1	-0.000746666666666667	0.118623789189445
-0.1	-0.000733333333333333	0.115715718301131
-0.1	-0.00072	0.11376194690457
-0.1	-0.000706666666666667	0.117515903493311
-0.1	-0.000693333333333333	0.118562096579618
-0.1	-0.00068	0.121239142841175
-0.1	-0.000666666666666667	0.121377757617229
-0.1	-0.000653333333333333	0.126347755565356
-0.1	-0.00064	0.130224839245676
-0.1	-0.000626666666666667	0.1301941220048
-0.1	-0.000613333333333333	0.128117223516661
-0.1	-0.0006	0.122577795035991
-0.1	-0.000586666666666667	0.119562342868649
-0.1	-0.000573333333333333	0.113669537053868
-0.1	-0.00056	0.1131003646494
-0.1	-0.000546666666666667	0.111869351861687
-0.1	-0.000533333333333333	0.114577373492195
-0.1	-0.00052	0.114992701564208
-0.1	-0.000506666666666667	0.117977436490675
-0.1	-0.000493333333333333	0.117731440435592
-0.1	-0.00048	0.118254407914709
-0.1	-0.000466666666666667	0.114931267082456
-0.1	-0.000453333333333333	0.117577596103138
-0.1	-0.00044	0.118177485748481
-0.1	-0.000426666666666667	0.119408498536194
-0.1	-0.000413333333333333	0.115915767558937
-0.1	-0.0004	0.115977460168763
-0.1	-0.000386666666666667	0.114377324234389
-0.1	-0.000373333333333333	0.116115816816743
-0.1	-0.00036	0.116546632573231
-0.1	-0.000346666666666667	0.118762145837424
-0.1	-0.000333333333333333	0.119485420702421
-0.1	-0.00032	0.122054827556875
-0.1	-0.000306666666666667	0.122085544797751
-0.1	-0.000293333333333333	0.123347016698265
-0.1	-0.00028	0.122023852187924
-0.1	-0.000266666666666667	0.123285582216513
-0.1	-0.000253333333333333	0.121593036431436
-0.1	-0.00024	0.122193184204855
-0.1	-0.000226666666666667	0.122146979279503
-0.1	-0.000213333333333333	0.122962405867128
-0.1	-0.0002	0.122516360554239
-0.1	-0.000186666666666667	0.124208648211242
-0.1	-0.000173333333333333	0.125547300406058
-0.1	-0.00016	0.129778793932787
-0.1	-0.000146666666666667	0.126255345714654
-0.1	-0.000133333333333333	0.126778571321845
-0.1	-0.00012	0.126993850136052
-0.1	-0.000106666666666667	0.126993850136052
-0.1	-9.33333333333334e-05	0.122439438388012
-0.1	-8e-05	0.120654482752232
-0.1	-6.66666666666667e-05	0.117977436490675
-0.1	-5.33333333333334e-05	0.118008153731551
-0.1	-4e-05	0.11439255379079
-0.1	-2.66666666666667e-05	0.11750067393691
-0.1	-1.33333333333333e-05	0.122654717202219
-0.1	0.0	0.126717136840093
-0.1	1.33333333333333e-05	0.126286321083604
-0.1	2.66666666666666e-05	0.12648637034141
-0.1	3.99999999999999e-05	0.123870242305456
-0.1	5.33333333333334e-05	0.124793308300185
-0.1	6.66666666666667e-05	0.123762602898353
-0.1	8e-05	0.122439438388012
-0.1	9.33333333333333e-05	0.121931700465296
-0.1	0.000106666666666667	0.123531836399671
-0.1	0.00012	0.128501834347798
-0.1	0.000133333333333333	0.127701637316573
-0.1	0.000146666666666667	0.12728630924456
-0.1	0.00016	0.126886210728948
-0.1	0.000173333333333333	0.129517310193229
-0.1	0.000186666666666667	0.12742466589254
-0.1	0.0002	0.124824025541061
-0.1	0.000213333333333333	0.121100786193196
-0.1	0.000226666666666667	0.120269871921096
-0.1	0.00024	0.120562331029604
-0.1	0.000253333333333333	0.120700687677584
-0.1	0.000266666666666667	0.121885495539945
-0.1	0.00028	0.119577572425049
-0.1	0.000293333333333333	0.120500638419778
-0.1	0.000306666666666667	0.119239166519264
-0.1	0.00032	0.120008388181537
-0.1	0.000333333333333333	0.117700465066642
-0.1	0.000346666666666667	0.119116039427685
-0.1	0.00036	0.117916002008923
-0.1	0.000373333333333333	0.119546855184173
-0.1	0.000386666666666667	0.119362293610842
-0.1	0.0004	0.119854543849083
-0.1	0.000413333333333333	0.119116039427685
-0.1	0.000426666666666667	0.11993146601531
-0.1	0.00044	0.121177708359423
-0.1	0.000453333333333333	0.125147201890445
-0.1	0.000466666666666667	0.123285582216513
-0.1	0.00048	0.124623976283254
-0.1	0.000493333333333333	0.122885483700901
-0.1	0.000506666666666667	0.122454667944413
-0.1	0.00052	0.119992900497062
-0.1	0.000533333333333333	0.12090073693539
-0.1	0.000546666666666667	0.119623777350401
-0.1	0.00056	0.118992912336106
-0.1	0.000573333333333333	0.118393022690763
-0.1	0.000586666666666667	0.118731428596548
-0.1	0.0006	0.1155311567278
-0.1	0.000613333333333333	0.114146557735707
-0.1	0.000626666666666667	0.113823381386322
-0.1	0.00064	0.117392776401732
-0.1	0.000653333333333333	0.117869797083572
-0.1	0.000666666666666667	0.121470167467932
-0.1	0.00068	0.123285582216513
-0.1	0.000693333333333333	0.123716397973001
-0.1	0.000706666666666667	0.12090073693539
-0.1	0.00072	0.121008376342493
-0.1	0.000733333333333333	0.119316088685491
-0.1	0.000746666666666667	0.121423962542581
-0.1	0.00076	0.121100786193196
-0.1	0.000773333333333333	0.121008376342493
-0.1	0.000786666666666667	0.118685223671197
-0.1	0.0008	0.121116273877671
-0.1	0.000813333333333333	0.12010079803224
-0.1	0.000826666666666667	0.120039105422413
-0.1	0.00084	0.118623789189445
-0.1	0.000853333333333333	0.120362281771798
-0.1	0.000866666666666667	0.118008153731551
-0.1	0.00088	0.120639253195832
-0.1	0.000893333333333333	0.121008376342493
-0.1	0.000906666666666667	0.121377757617229
-0.1	0.00092	0.120131515273116
-0.1	0.000933333333333333	0.119116039427685
-0.1	0.000946666666666667	0.117623542900414
-0.1	0.00096	0.118808350762776
-0.1	0.000973333333333333	0.120531613788728
-0.1	0.000986666666666667	0.119346805926367
-0.1	0.001	0.118808350762776
-0.098	-0.001	0.117315854235505
-0.098	-0.000986666666666667	0.117977436490675
-0.098	-0.000973333333333333	0.116485198091479
-0.098	-0.00096	0.119377523167243
-0.098	-0.000946666666666667	0.119069834502334
-0.098	-0.000933333333333333	0.119500650258822
-0.098	-0.00092	0.117131292662174
-0.098	-0.000906666666666667	0.115977460168763
-0.098	-0.000893333333333333	0.115100340971312
-0.098	-0.00088	0.115315877913593
-0.098	-0.000866666666666667	0.12010079803224
-0.098	-0.000853333333333333	0.120669970436708
-0.098	-0.00084	0.122085544797751
-0.098	-0.000826666666666667	0.119069834502334
