magnet_bpar	v_bias	lockin_6_CondX
-0.2	-0.003	0.0111844571566527
-0.2	-0.00298	0.0111450151868556
-0.2	-0.00296	0.0110921505571798
-0.2	-0.00294	0.0113296541986087
-0.2	-0.00292	0.0112594691751281
-0.2	-0.0029	0.0109921259282768
-0.2	-0.00288	0.0107584683951593
-0.2	-0.00286	0.0105825024867123
-0.2	-0.00284	0.0107863462272148
-0.2	-0.00282	0.0105449964774746
-0.2	-0.0028	0.0106988408099293
-0.2	-0.00278	0.0108152049459538
-0.2	-0.00276	0.0107690516462174
-0.2	-0.00274	0.0107978845521489
-0.2	-0.00272	0.0104536449518777
-0.2	-0.0027	0.0104382605186322
-0.2	-0.00268	0.010344973032476
-0.2	-0.00266	0.0105296120442291
-0.2	-0.00264	0.0108796337133711
-0.2	-0.00262	0.0106882575588712
-0.2	-0.0026	0.0102920825899928
-0.2	-0.00258	0.0104555550996297
-0.2	-0.00256	0.0107700067200934
-0.2	-0.00254	0.010736346819167
-0.2	-0.00252	0.0109248319392316
-0.2	-0.0025	0.0106796102683725
-0.2	-0.00248	0.0105603809107201
-0.2	-0.00246	0.0109219409047962
-0.2	-0.00244	0.0113469745924136
-0.2	-0.00242	0.0114065763648361
-0.2	-0.0024	0.010870960610065
-0.2	-0.00238	0.0105209389409229
-0.2	-0.00236	0.010912312727614
-0.2	-0.00234	0.0111671367628478
-0.2	-0.00232	0.011000799031583
-0.2	-0.0023	0.0114363901574511
-0.2	-0.00228	0.0113363913413555
-0.2	-0.00226	0.0107084689871115
-0.2	-0.00224	0.0108411726302574
-0.2	-0.00222	0.0108488648468802
-0.2	-0.0022	0.010693084553866
-0.2	-0.00218	0.0109796325294667
-0.2	-0.00216	0.0113969740004614
-0.2	-0.00214	0.0113806086805325
-0.2	-0.00212	0.0109940618888362
-0.2	-0.0021	0.0106478863280056
-0.2	-0.00208	0.010460356281817
-0.2	-0.00206	0.0107421288880378
-0.2	-0.00204	0.0110113564698336
-0.2	-0.00202	0.0108940372599332
-0.2	-0.002	0.0105526886940973
-0.2	-0.00198	0.0107575133212833
-0.2	-0.00196	0.0111440601129796
-0.2	-0.00194	0.0110796313455623
-0.2	-0.00192	0.0107488402179771
-0.2	-0.0019	0.0105142276109836
-0.2	-0.00188	0.0109825235639021
-0.2	-0.00186	0.0117190920247404
-0.2	-0.00184	0.0120191142858346
-0.2	-0.00182	0.0118248729097068
-0.2	-0.0018	0.0112546421801333
-0.2	-0.00178	0.0109171397226088
-0.2	-0.00176	0.0109257870131075
-0.2	-0.00174	0.0107517312524125
-0.2	-0.00172	0.0103546012096581
-0.2	-0.0017	0.0104872790399966
-0.2	-0.00168	0.0105767204178415
-0.2	-0.00166	0.0103065119493623
-0.2	-0.00164	0.010765205537906
-0.2	-0.00162	0.0113459937057302
-0.2	-0.0016	0.0112661805050674
-0.2	-0.00158	0.0109267420869835
-0.2	-0.00156	0.0106507515496335
-0.2	-0.00154	0.0108738516445003
-0.2	-0.00152	0.0112229182397664
-0.2	-0.0015	0.0113662051339705
-0.2	-0.00148	0.0110998427738026
-0.2	-0.00146	0.010694039627742
-0.2	-0.00144	0.0104930611088674
-0.2	-0.00142	0.0106921036671826
-0.2	-0.0014	0.0110315678980739
-0.2	-0.00138	0.0117671812850362
-0.2	-0.00136	0.0120662484722545
-0.2	-0.00134	0.0113373464152315
-0.2	-0.00132	0.0107421288880378
-0.2	-0.0013	0.010765205537906
-0.2	-0.00128	0.0104382605186322
-0.2	-0.00126	0.0103632485001568
-0.2	-0.00124	0.0109680942045326
-0.2	-0.00122	0.0109527097712871
-0.2	-0.0012	0.0104488179568829
-0.2	-0.00118	0.0104969072171788
-0.2	-0.00116	0.0113662051339705
-0.2	-0.00114	0.0114104224731475
-0.2	-0.00112	0.011073875089499
-0.2	-0.0011	0.0112132900625842
-0.2	-0.00108	0.01124888592407
-0.2	-0.00106	0.011496972816557
-0.2	-0.00104	0.0115363889735467
-0.2	-0.00102	0.0112969493715584
-0.2	-0.001	0.0115306327174833
-0.2	-0.00098	0.0116238943908322
-0.2	-0.00096	0.0110642469123168
-0.2	-0.00094	0.0111065541037419
-0.2	-0.00092	0.0114796524227521
-0.2	-0.0009	0.011496972816557
-0.2	-0.00088	0.0113450386318542
-0.2	-0.00086	0.0109056013976747
-0.2	-0.00084	0.0103661395345922
-0.2	-0.00082	0.0103766969728429
-0.2	-0.0008	0.0106276748997653
-0.2	-0.00078	0.0105565348024087
-0.2	-0.00076	0.0104382605186322
-0.2	-0.00074	0.0108421277041334
-0.2	-0.00072	0.0114508195168206
-0.2	-0.0007	0.0117267842413631
-0.2	-0.00068	0.0113738973505932
-0.2	-0.00066	0.010737301893043
-0.2	-0.00064	0.0107046228788001
-0.2	-0.00062	0.0110277217897625
-0.2	-0.0006	0.0110854134144331
-0.2	-0.00058	0.0112719625739382
-0.2	-0.00056	0.0113536859223529
-0.2	-0.00054	0.0110594457301295
-0.2	-0.00052	0.0109219409047962
-0.2	-0.0005	0.0111729188317186
-0.2	-0.00048	0.0114844794177469
-0.2	-0.00046	0.0114133135075829
-0.2	-0.00044	0.010665180909003
-0.2	-0.00042	0.010736346819167
-0.2	-0.0004	0.0111123361726127
-0.2	-0.00038	0.0111555984379137
-0.2	-0.00036	0.0115671578400376
-0.2	-0.00034	0.0116748746855634
-0.2	-0.00032	0.0113786985327805
-0.2	-0.0003	0.0113633140995351
-0.2	-0.00028	0.0119027759626176
-0.2	-0.00026	0.0116392788240776
-0.2	-0.00024	0.0112171361708956
-0.2	-0.00022	0.0114027302565247
-0.2	-0.0002	0.0115460171507288
-0.2	-0.00018	0.0113267631641733
-0.2	-0.00016	0.0109623121356618
-0.2	-0.00014	0.0110988618871191
-0.2	-0.00012	0.0115787219777792
-0.2	-9.99999999999998e-05	0.0118412382296357
-0.2	-7.99999999999998e-05	0.0108113588376425
-0.2	-5.99999999999997e-05	0.0104988431777382
-0.2	-3.99999999999997e-05	0.011043106223008
-0.2	-1.99999999999996e-05	0.0109315432691709
-0.2	0.0	0.0110700289811876
-0.2	2.00000000000001e-05	0.011175809866154
-0.2	4.00000000000001e-05	0.0109200049442368
-0.2	6.00000000000002e-05	0.010490170074432
-0.2	8.00000000000002e-05	0.0106796102683725
-0.2	0.0001	0.0110238756814512
-0.2	0.00012	0.0113017763665532
-0.2	0.00014	0.0113056224748645
-0.2	0.00016	0.011147906221291
-0.2	0.00018	0.0112007966637741
-0.2	0.0002	0.0115767860172198
-0.2	0.00022	0.0115296776436074
-0.2	0.00024	0.0112219631658904
-0.2	0.00026	0.0111652266150958
-0.2	0.00028	0.0109556008057225
-0.2	0.0003	0.0111383038569163
-0.2	0.00032	0.0113440835579782
-0.2	0.00034	0.0110402151885726
-0.2	0.00036	0.010840191743574
-0.2	0.00038	0.0113104236570519
