magnet_bpar	v_bias	lockin_6_CondX
-0.2	-0.002	0.662940008842668
-0.2	-0.00197333333333333	0.659987023669375
-0.2	-0.00194666666666667	0.656293210922014
-0.2	-0.00192	0.653340225748721
-0.2	-0.00189333333333333	0.648169920414714
-0.2	-0.00186666666666667	0.643123516556508
-0.2	-0.00184	0.642385270263185
-0.2	-0.00181333333333333	0.647800797268052
-0.2	-0.00178666666666667	0.658507949801983
-0.2	-0.00176	0.671801545643291
-0.2	-0.00173333333333333	0.680786983919717
-0.2	-0.00170666666666667	0.682880402604629
-0.2	-0.00168	0.676971850977299
-0.2	-0.00165333333333333	0.66503342752758
-0.2	-0.00162666666666667	0.653340225748721
-0.2	-0.0016	0.644476107667352
-0.2	-0.00157333333333333	0.639677506760752
-0.2	-0.00154666666666667	0.644476107667352
-0.2	-0.00152	0.65297110260206
-0.2	-0.00149333333333333	0.654199792237101
-0.2	-0.00146666666666667	0.652232856308737
-0.2	-0.00144	0.651370708539611
-0.2	-0.00141333333333333	0.656538432592873
-0.2	-0.00138666666666667	0.667493388078409
-0.2	-0.00136	0.676971850977299
-0.2	-0.00133333333333333	0.679924836150591
-0.2	-0.00130666666666667	0.676478826354835
-0.2	-0.00128	0.668724658994196
-0.2	-0.00125333333333333	0.658386629606926
-0.2	-0.00122666666666667	0.652354176503793
-0.2	-0.0012	0.650263339099626
-0.2	-0.00117333333333333	0.650384659294683
-0.2	-0.00114666666666667	0.652354176503793
-0.2	-0.00112	0.648293821890516
-0.2	-0.00109333333333333	0.644723910618957
-0.2	-0.00106666666666667	0.647183871169785
-0.2	-0.00104	0.65494061981117
-0.2	-0.00101333333333333	0.666755141785086
-0.2	-0.000986666666666667	0.679679614479732
-0.2	-0.00096	0.686081190729527
-0.2	-0.000933333333333333	0.685833387777922
-0.2	-0.000906666666666667	0.677217072648158
-0.2	-0.00088	0.667124264931747
-0.2	-0.000853333333333333	0.661832639402683
-0.2	-0.000826666666666667	0.655309742957832
-0.2	-0.0008	0.653340225748721
-0.2	-0.000773333333333333	0.653092422797116
-0.2	-0.000746666666666667	0.651370708539611
-0.2	-0.00072	0.648415142085573
-0.2	-0.000693333333333333	0.649770314477162
-0.2	-0.000666666666666667	0.656907555739534
-0.2	-0.00064	0.665154747722637
-0.2	-0.000613333333333333	0.675985801732371
-0.2	-0.000586666666666667	0.683987772044614
-0.2	-0.00056	0.689279397573678
-0.2	-0.000533333333333333	0.691987161076112
-0.2	-0.000506666666666667	0.687557683316173
-0.2	-0.00048	0.681403910017983
-0.2	-0.000453333333333333	0.683987772044614
-0.2	-0.000426666666666667	0.689034175902819
-0.2	-0.0004	0.689772422196142
-0.2	-0.000373333333333333	0.687064658693709
-0.2	-0.000346666666666667	0.683370845946348
-0.2	-0.00032	0.684480796667078
-0.2	-0.000293333333333333	0.684232993715473
-0.2	-0.000266666666666667	0.679065269662211
-0.2	-0.00024	0.672908915083276
-0.2	-0.000213333333333333	0.664664304380919
-0.2	-0.000186666666666667	0.656907555739534
-0.2	-0.00016	0.654816718335367
-0.2	-0.000133333333333333	0.660356146816037
-0.2	-0.000106666666666667	0.670818077679109
-0.2	-8e-05	0.683370845946348
-0.2	-5.33333333333334e-05	0.693342333467702
-0.2	-2.66666666666666e-05	0.692480185698576
-0.2	0.0	0.685340363155458
-0.2	2.66666666666666e-05	0.677710097270622
